order_id,line_no,product_code,product_name,category,ordered_cases,confirmed_cases,unit_price_case,discount_pct,gross_line_value,discount_line_value,line_net_value,plant,storage_location,rejection_reason
SO100861,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,13,13,3220,0,41860,0.0,41860.0,ABJ01,FG01,
SO100861,2,SKU0049,Aqua Pure 1.5L PET x12,Water,12,12,2000,0,24000,0.0,24000.0,ABJ01,FG03,
SO100861,3,SKU0047,Aqua Pure 75cl PET x12,Water,7,7,1150,10,8050,805.0,7245.0,ABJ01,FG02,
SO100862,1,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,12,12,4080,3,48960,1468.8,47491.2,ABA01,FG01,
SO100862,2,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,5,5,1970,12,9850,1182.0,8668.0,ENU01,FG01,
SO100863,1,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,24,24,2300,3,55200,1656.0,53544.0,ENU01,FG01,
SO100863,2,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,32,32,1780,0,56960,0.0,56960.0,ABA01,FG01,
SO100864,1,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,2,2,5940,12,11880,1425.6,10454.4,ENU01,FG01,
SO100864,2,SKU0050,Aqua Pure 1.5L PET x24,Water,9,9,3790,0,34110,0.0,34110.0,ENU01,FG03,
SO100864,3,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,6,6,3220,12,19320,2318.4,17001.6,ABA01,FG01,
SO100864,4,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,4,4,7150,0,28600,0.0,28600.0,ABA01,FG02,
SO100865,1,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,41,41,3650,0,149650,0.0,149650.0,ABJ01,FG02,
SO100866,1,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,1,1,2080,5,2080,104.0,1976.0,ENU01,FG03,
SO100866,2,SKU0057,Ice Tea 33cl Can x12,Tea Drink,2,1,2310,7,4620,323.4,4296.6,ENU01,FG01,
SO100866,3,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,14,14,3760,0,52640,0.0,52640.0,ABA01,FG03,
SO100866,4,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,6,6,4090,7,24540,1717.8,22822.2,ENU01,FG01,
SO100867,1,SKU0056,Ice Tea 50cl PET x24,Tea Drink,12,12,4740,2,56880,1137.6,55742.4,PHC01,FG01,
SO100867,2,SKU0049,Aqua Pure 1.5L PET x12,Water,4,4,2000,12,8000,960.0,7040.0,BEN01,FG03,
SO100867,3,SKU0056,Ice Tea 50cl PET x24,Tea Drink,20,20,4740,3,94800,2844.0,91956.0,PHC01,FG03,
SO100867,4,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,9,5,5570,3,50130,1503.9,48626.1,BEN01,FG01,
SO100867,5,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,8,8,4380,5,35040,1752.0,33288.0,BEN01,FG01,
SO100868,1,SKU0046,Aqua Pure 50cl PET x24,Water,18,18,1730,2,31140,622.8,30517.2,KAN01,FG01,
SO100869,1,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,10,10,1730,0,17300,0.0,17300.0,KAN01,FG03,
SO100869,2,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,9,9,4380,2,39420,788.4,38631.6,KAN01,FG03,
SO100869,3,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,9,9,1900,12,17100,2052.0,15048.0,KAD01,FG01,
SO100870,1,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,3,2,3150,12,9450,1134.0,8316.0,ABA01,FG03,
SO100871,1,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,50,23,3280,0,164000,0.0,164000.0,BEN01,FG02,
SO100871,2,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,16,16,3810,7,60960,4267.2,56692.8,PHC01,FG01,
SO100872,1,SKU0056,Ice Tea 50cl PET x24,Tea Drink,20,14,4740,0,94800,0.0,94800.0,ABJ01,FG03,
SO100872,2,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,15,15,3680,3,55200,1656.0,53544.0,ABJ01,FG03,
SO100872,3,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,6,6,5940,0,35640,0.0,35640.0,ABJ01,FG02,
SO100872,4,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,20,20,1970,0,39400,0.0,39400.0,ABJ01,FG03,
SO100872,5,SKU0046,Aqua Pure 50cl PET x24,Water,50,38,1730,12,86500,10380.0,76120.0,ABJ01,FG03,
SO100873,1,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,4,4,3650,0,14600,0.0,14600.0,KAD01,FG02,
SO100873,2,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,12,12,1900,5,22800,1140.0,21660.0,KAN01,FG03,
SO100873,3,SKU0052,Energy Rush 33cl Can x24,Energy Drink,17,17,5500,2,93500,1870.0,91630.0,KAN01,FG02,
SO100873,4,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,9,9,3760,5,33840,1692.0,32148.0,KAN01,FG01,
SO100873,5,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,9,9,1950,5,17550,877.5,16672.5,KAN01,FG01,
SO100874,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,7,7,3220,10,22540,2254.0,20286.0,ABJ01,FG03,
SO100875,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,3,3,3220,2,9660,193.2,9466.8,ABA01,FG02,
SO100875,2,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,14,14,3650,2,51100,1022.0,50078.0,ABA01,FG02,
SO100875,3,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,6,6,3150,10,18900,1890.0,17010.0,ENU01,FG03,
SO100875,4,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,32,32,1730,0,55360,0.0,55360.0,ABA01,FG01,
SO100876,1,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,6,6,1700,0,10200,0.0,10200.0,ABA01,FG03,
SO100876,2,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,1,1,3810,0,3810,0.0,3810.0,ENU01,FG03,
SO100876,3,SKU0049,Aqua Pure 1.5L PET x12,Water,7,7,2000,0,14000,0.0,14000.0,ABA01,FG03,
SO100877,1,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,12,12,3700,0,44400,0.0,44400.0,KAN01,FG03,
SO100878,1,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,3,3,3080,0,9240,0.0,9240.0,ENU01,FG03,
SO100878,2,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,6,6,3280,3,19680,590.4,19089.6,ENU01,FG02,
SO100879,1,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,21,21,3280,3,68880,2066.4,66813.6,KAN01,FG02,
SO100879,2,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,4,4,5570,2,22280,445.6,21834.4,KAD01,FG02,
SO100879,3,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,2,1,5570,12,11140,1336.8,9803.2,KAN01,FG01,
SO100879,4,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,9,9,1970,0,17730,0.0,17730.0,KAN01,FG03,
SO100880,1,SKU0021,Lemon Lime 1.5L PET x12,Carbonated Soft Drink,8,8,3930,3,31440,943.2,30496.8,KAD01,FG03,
SO100880,2,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,4,4,3650,3,14600,438.0,14162.0,KAN01,FG02,
SO100881,1,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,13,13,3650,0,47450,0.0,47450.0,PHC01,FG03,
SO100881,2,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,15,15,4380,2,65700,1314.0,64386.0,BEN01,FG01,
SO100882,1,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,9,9,1750,2,15750,315.0,15435.0,BEN01,FG03,
SO100882,2,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,6,6,2080,0,12480,0.0,12480.0,BEN01,FG01,
SO100882,3,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,3,3,5570,0,16710,0.0,16710.0,BEN01,FG01,
SO100883,1,SKU0010,Cola Max 1.5L PET x24,Carbonated Soft Drink,4,4,7500,2,30000,600.0,29400.0,ABJ01,FG03,
SO100883,2,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,10,10,4080,10,40800,4080.0,36720.0,ABJ01,FG02,
SO100883,3,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,30,12,1900,10,57000,5700.0,51300.0,ABJ01,FG01,
SO100884,1,SKU0050,Aqua Pure 1.5L PET x24,Water,62,62,3790,0,234980,0.0,234980.0,IBD01,FG02,
SO100885,1,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,44,44,1700,10,74800,7480.0,67320.0,ENU01,FG02,
SO100885,2,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,2,2,4380,10,8760,876.0,7884.0,ENU01,FG01,
SO100885,3,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,4,4,3220,2,12880,257.6,12622.4,ENU01,FG01,
SO100885,4,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,6,6,5940,0,35640,0.0,35640.0,ENU01,FG01,
SO100886,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,7,7,4110,5,28770,1438.5,27331.5,LAG01,FG02,
SO100886,2,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,1,1,4090,0,4090,0.0,4090.0,LAG01,FG02,
SO100887,1,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,1,1,3760,7,3760,263.2,3496.8,KAN01,RM01,
SO100887,2,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,8,8,4110,0,32880,0.0,32880.0,KAD01,FG03,
SO100887,3,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,1,1,3650,5,3650,182.5,3467.5,KAN01,FG01,
SO100887,4,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,5,5,5570,0,27850,0.0,27850.0,KAD01,FG02,
SO100888,1,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,84,84,1910,3,160440,4813.2,155626.8,ENU01,FG02,
SO100888,2,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,10,10,1780,5,17800,890.0,16910.0,ABA01,FG02,
SO100889,1,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,5,5,4380,0,21900,0.0,21900.0,BEN01,FG03,
SO100889,2,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,2,2,4380,5,8760,438.0,8322.0,PHC01,FG01,
SO100889,3,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,14,14,1970,0,27580,0.0,27580.0,BEN01,FG01,
SO100890,1,SKU0050,Aqua Pure 1.5L PET x24,Water,11,11,3790,5,41690,2084.5,39605.5,IBD01,FG03,
SO100891,1,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,3,3,2080,7,6240,436.8,5803.2,LAG02,FG02,
SO100891,2,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,3,3,3840,5,11520,576.0,10944.0,LAG02,FG01,
SO100891,3,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,7,7,3240,0,22680,0.0,22680.0,LAG01,FG03,
SO100891,4,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,11,11,3700,10,40700,4070.0,36630.0,LAG01,FG01,
SO100891,5,SKU0045,Aqua Pure 50cl PET x12,Water,22,22,960,2,21120,422.4,20697.6,LAG02,FG03,
SO100892,1,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,22,22,2400,12,52800,6336.0,46464.0,ENU01,FG03,
SO100893,1,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,6,6,3650,12,21900,2628.0,19272.0,BEN01,FG03,
SO100893,2,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,19,19,3150,2,59850,1197.0,58653.0,PHC01,FG01,
SO100893,3,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,5,5,3150,0,15750,0.0,15750.0,PHC01,FG02,
SO100893,4,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,8,8,3080,0,24640,0.0,24640.0,BEN01,FG01,
SO100894,1,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,2,2,3760,3,7520,225.6,7294.4,KAD01,FG02,
SO100894,2,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,17,17,7550,0,128350,0.0,128350.0,KAN01,FG03,
SO100894,3,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,27,27,1910,12,51570,6188.4,45381.6,KAN01,FG02,
SO100894,4,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,4,4,3150,0,12600,0.0,12600.0,KAD01,FG02,
SO100895,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,4,4,4110,7,16440,1150.8,15289.2,KAN01,FG01,
SO100895,2,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,1,1,1970,10,1970,197.0,1773.0,KAN01,FG01,
SO100895,3,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,18,18,4380,12,78840,9460.8,69379.2,KAD01,FG02,
SO100895,4,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,11,9,5570,5,61270,3063.5,58206.5,KAD01,FG03,
SO100896,1,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,46,46,1700,10,78200,7820.0,70380.0,PHC01,FG03,
SO100896,2,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,10,10,3070,0,30700,0.0,30700.0,BEN01,FG01,
SO100897,1,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,1,1,3240,12,3240,388.8,2851.2,PHC01,FG02,
SO100897,2,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,33,33,3650,12,120450,14454.0,105996.0,PHC01,FG01,
SO100897,3,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,10,10,2400,10,24000,2400.0,21600.0,PHC01,FG03,
SO100897,4,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,22,22,3240,7,71280,4989.6,66290.4,PHC01,FG01,
SO100897,5,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,4,4,2300,2,9200,184.0,9016.0,BEN01,FG02,
SO100897,6,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,12,12,1900,5,22800,1140.0,21660.0,BEN01,FG01,
SO100898,1,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,16,16,3240,5,51840,2592.0,49248.0,BEN01,FG02,
SO100898,2,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,10,6,7150,7,71500,5005.0,66495.0,BEN01,FG03,
SO100898,3,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,13,13,4090,12,53170,6380.4,46789.6,PHC01,FG02,
SO100898,4,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,2,1,7150,7,14300,1001.0,13299.0,BEN01,FG02,
SO100898,5,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,21,21,1900,5,39900,1995.0,37905.0,BEN01,FG01,
SO100899,1,SKU0047,Aqua Pure 75cl PET x12,Water,35,35,1150,0,40250,0.0,40250.0,LAG02,FG02,
SO100899,2,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,68,68,3080,3,209440,6283.2,203156.8,LAG01,FG02,
SO100900,1,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,1,1,3680,5,3680,184.0,3496.0,BEN01,FG02,
SO100900,2,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,9,9,1970,0,17730,0.0,17730.0,BEN01,FG03,
SO100900,3,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,22,10,5940,2,130680,2613.6,128066.4,BEN01,FG02,
SO100900,4,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,2,1,7550,2,15100,302.0,14798.0,PHC01,FG01,
SO100901,1,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,49,49,3650,15,178850,26827.5,152022.5,KAN01,FG03,
SO100901,2,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,30,23,1700,15,51000,7650.0,43350.0,KAN01,FG03,
SO100901,3,SKU0048,Aqua Pure 75cl PET x24,Water,54,54,2180,15,117720,17658.0,100062.0,KAN01,FG03,
SO100902,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,33,33,3220,12,106260,12751.2,93508.8,BEN01,FG03,
SO100902,2,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,12,12,4110,7,49320,3452.4,45867.6,PHC01,FG01,
SO100903,1,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,9,9,7550,5,67950,3397.5,64552.5,ABA01,FG03,
SO100904,1,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,1,0,1970,0,1970,0.0,1970.0,KAN01,FG01,Pricing issue
SO100905,1,SKU0010,Cola Max 1.5L PET x24,Carbonated Soft Drink,12,12,7500,5,90000,4500.0,85500.0,ABA01,FG02,
SO100906,1,SKU0050,Aqua Pure 1.5L PET x24,Water,18,18,3790,12,68220,8186.4,60033.6,ENU01,FG02,
SO100906,2,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,2,2,3070,12,6140,736.8,5403.2,ABA01,FG03,
SO100907,1,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,57,57,1900,0,108300,0.0,108300.0,PHC01,FG02,
SO100907,2,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,17,17,1950,0,33150,0.0,33150.0,PHC01,FG02,
SO100908,1,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,10,10,1780,0,17800,0.0,17800.0,ENU01,FG01,
SO100908,2,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,185,185,4090,0,756650,0.0,756650.0,ABA01,FG03,
SO100909,1,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,4,4,1730,12,6920,830.4,6089.6,KAD01,FG03,
SO100909,2,SKU0021,Lemon Lime 1.5L PET x12,Carbonated Soft Drink,8,8,3930,0,31440,0.0,31440.0,KAD01,FG01,
SO100909,3,SKU0049,Aqua Pure 1.5L PET x12,Water,5,5,2000,0,10000,0.0,10000.0,KAD01,FG02,
SO100909,4,SKU0042,Tonic Water 33cl Can x24,Mixer,3,3,3620,0,10860,0.0,10860.0,KAD01,FG01,
SO100909,5,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,1,0,3150,0,3150,0.0,3150.0,KAD01,FG02,Customer cancellation
SO100910,1,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,8,8,3700,0,29600,0.0,29600.0,KAN01,FG03,
SO100910,2,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,9,9,3810,0,34290,0.0,34290.0,KAN01,FG01,
SO100910,3,SKU0045,Aqua Pure 50cl PET x12,Water,4,4,960,0,3840,0.0,3840.0,KAD01,FG03,
SO100910,4,SKU0010,Cola Max 1.5L PET x24,Carbonated Soft Drink,20,12,7500,3,150000,4500.0,145500.0,KAN01,FG02,
SO100910,5,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,8,8,3140,10,25120,2512.0,22608.0,KAD01,FG02,
SO100911,1,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,18,18,3680,12,66240,7948.8,58291.2,KAN01,RM01,
SO100911,2,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,63,63,3280,15,206640,30996.0,175644.0,KAN01,FG03,
SO100911,3,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,36,36,1780,5,64080,3204.0,60876.0,KAD01,FG02,
SO100911,4,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,24,24,3220,7,77280,5409.6,71870.4,KAD01,FG02,
SO100912,1,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,2,2,3650,5,7300,365.0,6935.0,KAD01,FG02,
SO100912,2,SKU0062,Malt Spark 50cl PET x24,Malt Drink,8,8,5040,0,40320,0.0,40320.0,KAN01,FG03,
SO100912,3,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,5,5,1970,7,9850,689.5,9160.5,KAD01,FG03,
SO100912,4,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,5,5,1910,0,9550,0.0,9550.0,KAN01,FG01,
SO100912,5,SKU9999,Orange Burst 60cl PET x24,Carbonated Soft Drink,5,5,4110,0,20550,0.0,20550.0,KAN01,FG02,
SO100913,1,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,7,7,3150,2,22050,441.0,21609.0,KAN01,FG03,
SO100913,2,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,9,9,4380,2,39420,788.4,38631.6,KAD01,FG01,
SO100913,3,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,5,5,1780,0,8900,0.0,8900.0,KAD01,FG01,
SO100913,4,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,10,10,3810,0,38100,0.0,38100.0,KAD01,FG01,
SO100913,5,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,18,18,3140,3,56520,1695.6,54824.4,KAN01,FG01,
SO100913,6,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,3,3,3680,5,11040,552.0,10488.0,KAN01,FG01,
SO100914,1,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,2,2,4090,0,8180,0.0,8180.0,ABJ01,FG02,
SO100915,1,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,4,4,2300,0,9200,0.0,9200.0,ABA01,FG02,
SO100915,2,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,16,11,3220,5,51520,2576.0,48944.0,ABA01,FG01,
SO100915,3,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,6,6,3810,7,22860,1600.2,21259.8,ENU01,FG02,
SO100915,4,SKU0052,Energy Rush 33cl Can x24,Energy Drink,1,1,5500,10,5500,550.0,4950.0,ENU01,FG03,
SO100916,1,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,3,3,1910,10,5730,573.0,5157.0,LAG02,FG01,
SO100917,1,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,15,15,1910,3,28650,859.5,27790.5,PHC01,FG02,
SO100918,1,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,7,7,3650,12,25550,3066.0,22484.0,BEN01,FG02,
SO100919,1,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,2,2,1970,0,3940,0.0,3940.0,LAG02,FG01,
SO100919,2,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,25,25,3070,12,76750,9210.0,67540.0,LAG02,FG03,
SO100919,3,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,5,4,3700,0,18500,0.0,18500.0,LAG02,FG01,
SO100919,4,SKU0052,Energy Rush 33cl Can x24,Energy Drink,7,7,5500,0,38500,0.0,38500.0,LAG01,FG01,
SO100920,1,SKU0021,Lemon Lime 1.5L PET x12,Carbonated Soft Drink,5,5,3930,5,19650,982.5,18667.5,BEN01,FG01,
SO100920,2,SKU0049,Aqua Pure 1.5L PET x12,Water,7,7,2000,12,14000,1680.0,12320.0,PHC01,FG01,
SO100921,1,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,5,5,1900,0,9500,0.0,9500.0,KAD01,FG01,
SO100921,2,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,2,2,5570,3,11140,334.2,10805.8,KAN01,FG03,
SO100921,3,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,9,9,2240,2,20160,403.2,19756.8,KAN01,FG02,
SO100922,1,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,3,3,1910,10,5730,573.0,5157.0,BEN01,FG03,
SO100922,2,SKU0059,Malt Spark 33cl Can x12,Malt Drink,16,16,2590,12,41440,4972.8,36467.2,PHC01,FG03,
SO100922,3,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,22,22,5940,5,130680,6534.0,124146.0,PHC01,FG02,
SO100922,4,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,4,4,3070,0,12280,0.0,12280.0,PHC01,FG03,
SO100923,1,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,19,19,3150,2,59850,1197.0,58653.0,LAG02,FG02,
SO100923,2,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,67,67,7550,5,505850,25292.5,480557.5,LAG01,FG01,
SO100923,3,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,5,5,3140,0,15700,0.0,15700.0,LAG02,FG02,
SO100924,1,SKU0021,Lemon Lime 1.5L PET x12,Carbonated Soft Drink,10,10,3930,10,39300,3930.0,35370.0,ABJ01,FG02,
SO100924,2,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,1,1,5940,0,5940,0.0,5940.0,ABJ01,FG02,
SO100924,3,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,9,9,4090,12,36810,4417.2,32392.8,ABJ01,FG02,
SO100925,1,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,5,5,3280,5,16400,820.0,15580.0,ABA01,FG03,
SO100925,2,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,32,32,3140,10,100480,10048.0,90432.0,ENU01,FG03,
SO100925,3,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,2,2,1970,0,3940,0.0,3940.0,ABA01,FG03,
SO100925,4,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,3,3,5940,7,17820,1247.4,16572.6,ENU01,FG01,
SO100926,1,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,4,4,3240,10,12960,1296.0,11664.0,IBD01,FG02,
SO100927,1,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,30,30,3070,0,92100,0.0,92100.0,PHC01,FG03,
SO100927,2,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,5,5,7150,7,35750,2502.5,33247.5,PHC01,FG02,
SO100927,3,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,10,10,1750,10,17500,1750.0,15750.0,PHC01,FG02,
SO100928,1,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,2,2,4080,3,8160,244.8,7915.2,ENU01,FG03,
SO100928,2,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,42,42,2080,12,87360,10483.2,76876.8,ABA01,FG01,
SO100929,1,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,4,4,1700,10,6800,680.0,6120.0,ABA01,FG03,
SO100929,2,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,5,5,3220,0,16100,0.0,16100.0,ENU01,FG02,
SO100929,3,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,4,4,3080,2,12320,246.4,12073.6,ENU01,FG01,
