order_id,order_date,customer_id,sap_customer_code,crm_reference,sales_org,distribution_channel,division,region,territory,sales_rep_id,order_type,order_status,payment_terms,requested_delivery_date,currency,gross_value,discount_value,net_order_value,source_system,created_by
SO100501,2026-03-18,CUST00600,BP500600,CRMORD-144195,SBC_NG,DIST,BEV,North Central Region,Kubwa Route 2,SR0032,ZOR Standard Order,Completed,Cash,2026-03-19,NGN,75750,0.0,75750.0,SAP,sales_admin1
SO100502,2026-05-08,CUST00365,BP500365,CRMORD-568046,SBC_NG,MT,BEV,South South Region,Oyigbo Route 1,SR0073,ZKA Key Account Order,Cancelled,Cash,2026-05-10,NGN,442080,10303.2,431776.8,SAP,sales_admin2
SO100503,2026-05-17,CUST00497,BP500497,CRMORD-157000,SBC_NG,MT,BEV,South South Region,Eleme Route 2,SR0020,ZOR Standard Order,Completed,Cash,2026-05-22,NGN,421860,31042.2,390817.8,SAP,regional_user
SO100504,2026-05-09,CUST00569,BP500569,CRMORD-633644,SBC_NG,KA,BEV,South East Region,Umuahia Route 2,SR0058,ZOR Standard Order,Partially Delivered,14 Days,2026-05-14,NGN,484750,64123.5,420626.5,SAP,crm_sync
SO100505,2026-03-21,CUST00467,BP500467,CRMORD-605814,SBC_NG,DIST,BEV,North Central Region,Osisioma Route 2,SR0062,ZOR Standard Order,Completed,Cash,2026-03-24,NGN,57460,3587.0,53873.0,SAP,sap_batch
SO100506,2026-05-14,CUST00271,BP500271,CRMORD-907041,SBC_NG,DIST,BEV,South West Region,Ibadan Route 2,SR0038,ZOR Standard Order,Completed,7 Days,2026-05-17,NGN,302160,45324.0,256836.0,SAP,sales_admin2
SO100507,2026-04-25,CUST00167,BP500167,CRMORD-540319,SBC_NG,HORECA,BEV,Lagos Region,Ajah Route 1,SR0005,ZOR Standard Order,Completed,7 Days,2026-04-25,NGN,71220,1887.0,69333.0,SAP,sap_batch
SO100508,2026-03-03,CUST00215,BP500215,CRMORD-374371,SBC_NG,KA,BEV,North West Region,Kano Route 1,SR0063,ZOR Standard Order,Completed,7 Days,2026-03-06,NGN,140010,9632.4,130377.6,SAP,sales_admin2
SO100509,2026-03-12,CUST00497,BP500497,CRMORD-883611,SBC_NG,MT,BEV,South South Region,Eleme Route 2,SR0020,ZOR Standard Order,Completed,Cash,2026-03-14,NGN,605480,34866.0,570614.0,SAP,crm_sync
SO100510,2026-02-06,CUST00174,BP500174,CRMORD-137257,SBC_NG,HORECA,BEV,South West Region,Mokola Route 2,SR0046,ZOR Standard Order,Completed,Cash,2026-02-08,NGN,96810,5339.8,91470.2,SAP,sales_admin2
SO100511,2026-04-27,CUST00592,BP500592,CRMORD-812410,SBC_NG,HORECA,BEV,South East Region,Aba Route 2,SR0033,ZOR Standard Order,Completed,Cash,2026-04-30,NGN,962220,70694.4,891525.6,SAP,crm_sync
SO100512,2026-02-13,CUST00196,BP500196,CRMORD-612027,SBC_NG,GT,BEV,South West Region,Dugbe Route 2,SR0044,ZOR Standard Order,Completed,Cash,2026-02-14,NGN,583040,74928.0,508112.0,SAP,regional_user
SO100513,2026-01-18,CUST00482,BP500482,CRMORD-252651,SBC_NG,HORECA,BEV,South South Region,Ring Road Route 1,SR0085,ZOR Standard Order,Partially Delivered,Cash,2026-01-23,NGN,241500,7560.0,233940.0,SAP,sales_admin2
SO100514,2026-05-26,CUST00027,BP500027,,SBC_NG,MT,BEV,South South Region,Trans-Amadi Route 2,SR0018,ZOR Standard Order,Completed,14 Days,2026-05-28,NGN,206340,1808.4,204531.6,SAP,crm_sync
SO100515,2026-01-18,CUST00196,BP500196,CRMORD-578549,SBC_NG,DIST,BEV,South East Region,Dugbe Route 2,SR0054,ZOR Standard Order,Completed,Cash,2026-01-22,NGN,948400,60300.0,888100.0,SAP,sales_admin2
SO100516,2026-03-25,CUST00274,BP500274,CRMORD-861757,SBC_NG,MT,BEV,Lagos Region,Ikeja Route 1,SR0001,ZFO Free-of-charge,Completed,Cash,2026-03-27,NGN,151220,688.8,150531.2,SAP,sales_admin1
SO100517,2026-04-28,CUST00272,BP500272,CRMORD-939610,SBC_NG,HORECA,BEV,South South Region,Ring Road Route 1,SR0085,ZOR Standard Order,Completed,Cash,2026-04-28,NGN,215400,8135.0,207265.0,Manual Excel Upload,sales_admin2
SO100518,2026-01-10,CUST00326,BP500326,,SBC_NG,HORECA,BEV,North West Region,Fagge Route 1,SR0069,ZOR Standard Order,Open,Cash,2026-01-15,NGN,143100,9001.2,134098.8,SAP,sales_admin1
SO100519,2026-03-09,CUST00264,BP500264,CRMORD-282149,SBC_NG,MT,BEV,North West Region,Barnawa Route 2,SR0074,ZOR Standard Order,Blocked,30 Days,2026-03-11,NGN,1283420,173275.4,1110144.6,SAP,crm_sync
SO100520,2026-04-21,CUST00576,BP500576,,SBC_NG,MT,BEV,South South Region,Benin City Route 2,SR0080,ZOR Standard Order,Completed,Cash,2026-04-25,NGN,1180020,154908.0,1025112.0,SAP,crm_sync
SO100521,2026-01-14,CUST00038,BP500038,,SBC_NG,KA,BEV,North Central Region,Asokoro Route 2,SR0036,ZOR Standard Order,Completed,Cash,2026-01-16,NGN,1795400,107250.0,1688150.0,SAP,regional_user
SO100522,2026-05-18,CUST00182,BP500182,CRMORD-161748,SBC_NG,DIST,BEV,Lagos Region,Yaba Route 1,SR0011,ZKA Key Account Order,Completed,Cash,2026-05-20,NGN,21640,295.5,21344.5,SAP,sales_admin1
SO100523,2026-03-03,CUST00147,BP500147,CRMORD-744368,SBC_NG,KA,BEV,South West Region,Bodija Route 1,SR0020,ZCR Credit Order,Completed,Cash,2026-03-05,NGN,5400,245.0,5155.0,SAP,sap_batch
SO100524,2026-03-29,CUST00455,BP500455,CRMORD-881887,SBC_NG,KA,BEV,Lagos Region,Ikeja Route 2,SR0002,ZKA Key Account Order,Completed,30 Days,2026-03-31,NGN,99890,4071.8,95818.2,SAP,sales_admin1
SO100525,2026-02-27,CUST00064,BP500064,CRMORD-850074,SBC_NG,HORECA,BEV,South West Region,Challenge Route 1,SR0041,ZOR Standard Order,Completed,Cash,2026-03-04,NGN,10950,1314.0,9636.0,SAP,sales_admin1
SO100526,2026-02-10,CUST00325,BP500325,CRMORD-738092,SBC_NG,GT,BEV,South South Region,Bonny Route 1,SR0021,ZOR Standard Order,Completed,30 Days,2026-02-11,NGN,81800,9816.0,71984.0,SAP,crm_sync
SO100527,2026-03-26,CUST00134,BP500134,CRMORD-408889,SBC_NG,GT,BEV,Lagos Region,Apapa Route 2,SR0010,ZOR Standard Order,Partially Delivered,Cash,2026-03-28,NGN,91390,10423.8,80966.2,SAP,sales_admin2
SO100528,2026-03-12,CUST00232,BP500232,CRMORD-463921,SBC_NG,GT,BEV,North Central Region,Maitama Route 1,SR0029,ZOR Standard Order,Completed,30 Days,2026-03-15,NGN,69950,4175.0,65775.0,CRM API,sales_admin2
SO100529,2026-03-06,CUST00399,BP500399,CRMORD-555656,SBC_NG,MT,BEV,North Central Region,Wuse Route 2,SR0026,ZOR Standard Order,Blocked,Cash,2026-03-11,NGN,241240,6163.5,235076.5,SAP,sales_admin1
SO100530,2026-04-20,CUST00208,BP500208,CRMORD-501002,SBC_NG,HORECA,BEV,Lagos Region,Ajah Route 2,SR0006,ZOR Standard Order,Completed,7 Days,2026-04-21,NGN,13300,266.0,13034.0,SAP,sales_admin2
SO100531,2026-04-21,CUST00429,BP500429,CRMORD-576342,SBC_NG,HORECA,BEV,North Central Region,Kubwa Route 1,SR0031,ZOR Standard Order,Completed,45 Days,2026-04-24,NGN,30650,1034.1,29615.9,SAP,sales_admin2
SO100532,2026-04-30,CUST00012,BP500012,CRMORD-385799,SBC_NG,KA,BEV,South South Region,Trans-Amadi Route 2,SR0018,ZOR Standard Order,Open,Cash,2026-05-04,NGN,67940,1742.8,66197.2,SAP,sales_admin1
SO100533,2026-04-30,CUST00179,BP500179,CRMORD-663102,SBC_NG,HORECA,BEV,South East Region,Nnewi Route 2,SR0092,ZOR Standard Order,Completed,Cash,2026-05-01,NGN,124280,9588.5,114691.5,SAP,sap_batch
SO100534,2026-05-09,CUST00197,BP500197,CRMORD-915073,SBC_NG,MT,BEV,South East Region,Ariaria Route 1,SR0059,ZFO Free-of-charge,Completed,14 Days,2026-05-09,NGN,37340,352.8,36987.2,SAP,crm_sync
SO100535,2026-03-04,CUST00401,BP500401,,SBC_NG,HORECA,BEV,South East Region,Umuahia Route 1,SR0057,ZOR Standard Order,Open,14 Days,2026-03-06,NGN,59170,1221.5,57948.5,SAP,sales_admin1
SO100536,2026-01-11,CUST00129,BP500129,CRMORD-507216,SBC_NG,DIST,BEV,South South Region,Benin City Rte 2,SR0080,ZCR Credit Order,Completed,Cash,2026-01-12,NGN,115900,5368.3,110531.7,SAP,sales_admin1
SO100537,2026-04-05,CUST00003,BP500003,CRMORD-888509,SBC_NG,DIST,BEV,North West Region,Tarauni Route 1,SR0067,ZCR Credit Order,Completed,Cash,2026-04-08,NGN,58990,6132.0,52858.0,SAP,sap_batch
SO100538,2026-01-18,CUST00142,BP500142,CRMORD-833331,SBC_NG,MT,BEV,North West Region,Barnawa Rte 2,SR0074,ZOR Standard Order,Completed,Cash,2026-01-20,NGN,99900,0.0,99900.0,SAP,regional_user
SO100539,2026-02-25,CUST00085,BP500085,CRMORD-305112,SBC_NG,KA,BEV,South South Region,Port Harcourt Route 1,SR0013,ZOR Standard Order,Completed,14 Days,2026-03-01,NGN,37100,2349.6,34750.4,SAP,sales_admin2
SO100540,2026-03-24,CUST00283,BP500283,CRMORD-270900,SBC_NG,GT,BEV,South East Region,New Haven Route 2,SR0050,ZFO Free-of-charge,Completed,Cash,2026-03-27,NGN,55830,4589.6,51240.4,SAP,sales_admin2
SO100541,2026-05-20,CUST00205,BP500205,CRMORD-154256,SBC_NG,KA,BEV,North West Region,Kano Route 2,SR0064,ZOR Standard Order,Completed,7 Days,2026-05-20,NGN,1110170,136118.5,974051.5,SAP,sales_admin2
SO100542,2026-01-15,CUST00578,BP500578,CRMORD-552271,SBC_NG,GT,BEV,South West Region,Bodija Route 1,SR0039,ZOR Standard Order,Completed,30 Days,2026-01-17,NGN,14800,1036.0,13764.0,SAP,sap_batch
SO100543,2026-05-25,CUST00127,BP500127,CRMORD-272697,SBC_NG,MT,BEV,North Central Region,Garki Route 1,SR0027,ZOR Standard Order,Partially Delivered,30 Days,2026-05-27,NGN,232830,8003.8,224826.2,SAP,sales_admin1
SO100544,2026-03-20,CUST00099,BP500099,CRMORD-162621,SBC_NG,GT,BEV,Lagos Region,Surulere Route 1,SR0003,ZOR Standard Order,Completed,30 Days,2026-03-21,NGN,216610,5649.0,210961.0,SAP,sales_admin1
SO100545,2026-01-04,CUST00314,BP500314,CRMORD-276048,SBC_NG,DIST,BEV,South East Region,Abakpa Route 2,SR0052,ZOR Standard Order,Completed,Cash,2026-01-09,NGN,43340,1300.2,42039.8,SAP,crm_sync
SO100546,2026-05-04,CUST00047,BP500047,CRMORD-697603,SBC_NG,MT,BEV,North West Region,Kawo Route 1,SR0075,ZOR Standard Order,Completed,Cash,2026-05-04,NGN,22160,394.0,21766.0,Manual Excel Upload,sales_admin1
SO100547,2026-04-14,CUSTX76591,,CRMORD-845811,SBC_NG,KA,BEV,Lagos Region,Unmapped Territory,SR0017,ZOR Standard Order,Completed,7 Days,2026-04-15,NGN,129280,5336.7,123943.3,SAP,crm_sync
SO100548,2026-03-02,CUST00384,BP500384,CRMORD-645228,SBC_NG,HORECA,BEV,South East Region,New Haven Route 2,SR0050,ZOR Standard Order,Completed,Cash,2026-03-04,NGN,83520,6144.0,77376.0,SAP,sap_batch
SO100549,2026-03-09,CUST00021,BP500021,CRMORD-769321,SBC_NG,KA,BEV,Lagos Region,Lekki Route 1,SR0007,ZOR Standard Order,Completed,Cash,2026-03-10,NGN,170610,5373.3,165236.7,SAP,sales_admin1
SO100550,2026-03-01,CUST00049,BP500049,CRMORD-222909,SBC_NG,HORECA,BEV,Lagos Region,Ajah Route 1,SR0005,ZOR Standard Order,Completed,Cash,2026-03-06,NGN,42750,2170.5,40579.5,SAP,regional_user
SO100551,2026-05-06,CUST00175,BP500175,CRMORD-356851,SBC_NG,GT,BEV,North West Region,Sabon Gari Route 2,SR0066,ZOR Standard Order,Completed,Cash,2026-05-10,NGN,264920,19084.2,245835.8,Manual Excel Upload,sales_admin1
SO100552,2026-03-31,CUST00066,BP500066,CRMORD-481796,SBC_NG,MT,BEV,South East Region,New Haven Route 1,SR0049,ZOR Standard Order,Completed,Cash,2026-04-01,NGN,5700,0.0,5700.0,Manual Excel Upload,sales_admin1
SO100553,2026-02-13,CUST00286,BP500286,CRMORD-236101,SBC_NG,KA,BEV,North Central Region,Kubwa Route 2,SR0032,ZOR Standard Order,Completed,Cash,2026-02-17,NGN,309050,0.0,309050.0,SAP,crm_sync
SO100554,2026-01-09,CUST_DUP033,BP-DUP-033,CRMORD-349208,SBC_NG,MT,BEV,South South Region,Trans-Amadi Route 2,SR0018,ZOR Standard Order,Completed,Cash,2026-01-12,NGN,136680,2908.9,133771.1,SAP,crm_sync
SO100555,2026-05-14,CUST00591,BP500591,CRMORD-537339,SBC_NG,MT,BEV,Lagos Region,Yaba Route 1,SR0011,ZOR Standard Order,Completed,30 Days,2026-05-18,NGN,13790,965.3,12824.7,SAP,sales_admin2
SO100556,2026-02-06,CUST00228,BP500228,CRMORD-338728,SBC_NG,MT,BEV,North Central Region,Asokoro Route 2,SR0036,ZOR Standard Order,Completed,30 Days,2026-02-07,NGN,124480,4358.1,120121.9,SAP,regional_user
SO100557,2026-03-26,CUST00151,BP500151,CRMORD-343866,SBC_NG,DIST,BEV,South South Region,Rumuokuta Route 2,SR0016,ZOR Standard Order,Completed,Cash,2026-03-27,NGN,5750,0.0,5750.0,SAP,sales_admin1
SO100558,2026-04-12,CUST00454,BP500454,CRMORD-673199,SBC_NG,MT,BEV,North Central Region,Maitama Route 2,SR0030,ZKA Key Account Order,Cancelled,Cash,2026-04-15,NGN,412160,27827.2,384332.8,SAP,crm_sync
SO100559,2026-02-20,CUST00416,BP500416,CRMORD-209199,SBC_NG,MT,BEV,South East Region,Umuahia Route 2,SR0058,ZOR Standard Order,Completed,45 Days,2026-02-24,NGN,22420,2028.4,20391.6,SAP,sales_admin2
SO100560,2026-02-22,CUST00029,BP500029,CRMORD-483101,SBC_NG,MT,BEV,Lagos Region,Apapa Route 2,SR0010,ZOR Standard Order,Completed,Cash,2026-02-23,NGN,311800,2394.0,309406.0,SAP,regional_user
SO100561,2026-01-11,CUST00261,BP500261,CRMORD-683696,SBC_NG,KA,BEV,North West Region,Sabon Tasha Route 1,SR0077,ZCR Credit Order,Partially Delivered,Cash,2026-01-12,NGN,272880,16694.4,256185.6,SAP,crm_sync
SO100562,2026-03-08,CUST00572,BP500572,CRMORD-481285,SBC_NG,MT,BEV,North Central Region,Kubwa Route 2,SR0032,ZCR Credit Order,Open,Cash,2026-03-08,NGN,126850,6350.5,120499.5,SAP,sales_admin2
SO100563,2026-03-11,CUST00590,BP500590,CRMORD-180559,SBC_NG,GT,BEV,South South Region,Ugbowo Route 1,SR0081,ZOR Standard Order,Completed,7 Days,2026-03-13,NGN,568220,47310.8,520909.2,SAP,crm_sync
SO100564,2026-01-17,CUST00043,BP500043,,SBC_NG,HORECA,BEV,North West Region,Sabon Gari Route 1,SR0065,ZOR Standard Order,Completed,Cash,2026-01-22,NGN,19050,571.5,18478.5,SAP,sales_admin1
SO100565,2026-03-24,CUST00057,BP500057,CRMORD-618558,SBC_NG,DIST,BEV,North Central Region,Gwarinpa Route 2,SR0034,ZOR Standard Order,Completed,30 Days,2026-03-25,NGN,166050,9708.5,156341.5,SAP,sales_admin2
SO100566,2026-02-19,CUST00122,BP500122,CRMORD-761108,SBC_NG,DIST,BEV,South South Region,Port Harcourt Route 1,SR0013,ZOR Standard Order,Completed,Cash,2026-02-21,NGN,500500,35035.0,465465.0,SAP,sap_batch
SO100567,2026-01-07,CUST00534,BP500534,CRMORD-518504,SBC_NG,DIST,BEV,North West Region,Fagge Route 1,SR0069,ZOR Standard Order,Open,Cash,2026-01-07,NGN,118650,6784.8,111865.2,SAP,regional_user
SO100568,2026-05-28,CUST00054,BP500054,CRMORD-684413,SBC_NG,KA,BEV,South East Region,Osisioma Rte 2,SR0062,ZOR Standard Order,Completed,Cash,2026-06-01,NGN,41280,2635.2,38644.8,SAP,sales_admin2
SO100569,2026-01-14,CUST00463,BP500463,CRMORD-352814,SBC_NG,GT,BEV,Lagos Region,Ikeja Route 1,SR0001,ZOR Standard Order,Completed,14 Days,2026-01-15,NGN,38250,0.0,38250.0,SAP,regional_user
SO100570,2026-03-25,CUST_DUP010,BP-DUP-010,CRMORD-774856,SBC_NG,DIST,BEV,South East Region,Enugu Route 1,SR0047,ZCR Credit Order,Completed,Cash,2026-03-28,NGN,256380,15888.6,240491.4,SAP,sap_batch
SO100571,2026-04-01,CUST00428,BP500428,CRMORD-796289,SBC_NG,DIST,BEV,North Central Region,Garki Rte 1,SR0027,ZCR Credit Order,Blocked,Cash,2026-04-05,NGN,117440,8220.8,109219.2,SAP,sales_admin2
SO100572,2026-05-20,CUST_DUP033,BP-DUP-033,CRMORD-826267,SBC_NG,MT,BEV,South South Region,Trans-Amadi Route 2,SR0018,ZKA Key Account Order,Completed,Cash,2026-05-20,NGN,18940,542.8,18397.2,SAP,crm_sync
SO100573,2026-03-26,CUST00100,BP500100,CRMORD-672718,SBC_NG,MT,BEV,South South Region,Rumuokuta Route 2,SR0016,ZOR Standard Order,Completed,Cash,2026-03-28,NGN,666220,26895.4,639324.6,SAP,sales_admin2
SO100574,2026-05-11,CUST00017,BP500017,CRMORD-526839,SBC_NG,HORECA,BEV,South South Region,Bonny Route 1,SR0021,ZKA Key Account Order,Open,Cash,2026-05-13,NGN,55340,734.4,54605.6,SAP,sales_admin2
SO100575,2026-04-29,CUST00374,BP500374,CRMORD-979550,SBC_NG,HORECA,BEV,South East Region,Onitsha Route 2,SR0088,ZOR Standard Order,Completed,14 Days,2026-04-29,NGN,46070,1265.0,44805.0,SAP,sap_batch
SO100576,2026-05-26,CUST00434,BP500434,CRMORD-841064,SBC_NG,DIST,BEV,South South Region,GRA Benin Route 1,SR0083,ZOR Standard Order,Completed,Cash,2026-05-28,NGN,76340,2152.6,74187.4,SAP,regional_user
SO100577,2026-02-12,CUST00018,BP500018,CRMORD-939613,SBC_NG,GT,BEV,South South Region,Barnawa Route 2,SR0074,ZOR Standard Order,Completed,Cash,2026-02-13,NGN,20200,0.0,20200.0,SAP,sales_admin1
SO100578,2026-03-15,CUST00499,BP500499,,SBC_NG,DIST,BEV,North Central Region,Kubwa Route 1,SR0031,ZOR Standard Order,Completed,Cash,2026-03-19,NGN,250250,30030.0,220220.0,Manual Excel Upload,sap_batch
SO100579,2026-03-04,CUST00589,BP500589,CRMORD-735166,SBC_NG,KA,BEV,North Central Region,Gwarinpa Route 2,SR0034,ZOR Standard Order,Open,Cash,2026-03-07,NGN,711480,63373.2,648106.8,SAP,crm_sync
SO100580,2026-03-08,CUST_DUP024,BP-DUP-024,CRMORD-562735,SBC_NG,HORECA,BEV,South East Region,Independence Layout Route 1,SR0053,ZOR Standard Order,Completed,14 Days,2026-03-10,NGN,14780,295.6,14484.4,CRM API,sap_batch
SO100581,2026-05-23,CUST_DUP011,BP-DUP-011,CRMORD-656770,SBC_NG,KA,BEV,North West Region,Kaduna Route 2,SR0072,ZCR Credit Order,Completed,7 Days,2026-05-28,NGN,36840,0.0,36840.0,SAP,sales_admin2
SO100582,2026-05-23,CUST00379,BP500379,CRMORD-844488,SBC_NG,KA,BEV,North West Region,Kano Route 1,SR0063,ZOR Standard Order,Completed,Cash,2026-05-26,NGN,40320,4838.4,35481.6,SAP,sap_batch
SO100583,2026-03-23,CUST_DUP003,BP-DUP-003,CRMORD-203589,SBC_NG,DIST,BEV,North West Region,Sabon Gari Route 1,SR0065,ZOR Standard Order,Completed,7 Days,2026-03-26,NGN,49840,0.0,49840.0,SAP,regional_user
SO100584,2026-01-21,CUST00033,BP500033,CRMORD-338461,SBC_NG,KA,BEV,Lagos Region,Apapa Route 1,SR0009,ZOR Standard Order,Completed,Cash,2026-01-26,NGN,75490,4919.0,70571.0,SAP,sap_batch
SO100585,2026-01-28,CUST00475,BP500475,CRMORD-660845,SBC_NG,GT,BEV,South South Region,Trans-Amadi Route 1,SR0017,ZOR Standard Order,Open,Cash,2026-02-01,NGN,21380,890.0,20490.0,SAP,sap_batch
SO100586,2026-01-24,CUST00462,BP500462,CRMORD-284924,SBC_NG,MT,BEV,North West Region,Tarauni Route 2,SR0068,ZKA Key Account Order,Completed,7 Days,2026-01-26,NGN,156290,0.0,156290.0,SAP,sap_batch
SO100587,2026-01-20,CUST00286,BP500286,CRMORD-983293,SBC_NG,MT,BEV,North Central Region,Kubwa Route 2,SR0032,ZOR Standard Order,Completed,Cash,2026-01-24,NGN,351300,29943.0,321357.0,SAP,sap_batch
SO100588,2026-01-12,CUST00147,BP500147,CRMORD-403011,SBC_NG,DIST,BEV,South West Region,Bodija Route 1,SR0039,ZOR Standard Order,Completed,Cash,2026-01-15,NGN,41910,2322.0,39588.0,CRM API,regional_user
SO100589,2026-02-27,CUST00379,BP500379,CRMORD-742703,SBC_NG,KA,BEV,North West Region,Kano Route 1,SR0063,ZOR Standard Order,Completed,Cash,2026-03-03,NGN,390160,20347.2,369812.8,SAP,crm_sync
SO100590,2026-02-10,CUST_DUP017,BP-DUP-017,CRMORD-722238,SBC_NG,DIST,BEV,South East Region,New Haven Route 2,SR0050,ZOR Standard Order,Completed,Cash,2026-02-12,NGN,12200,472.0,11728.0,SAP,sales_admin1
SO100591,2026-05-04,CUST00418,BP500418,CRMORD-160128,SBC_NG,DIST,BEV,South South Region,Benin City Route 1,SR0079,ZOR Standard Order,Open,Cash,2026-05-05,NGN,42180,4848.0,34977.59,SAP,sales_admin1
SO100592,2026-02-06,CUST00109,BP500109,CRMORD-117012,SBC_NG,KA,BEV,South East Region,Umuahia Route 1,SR0057,ZOR Standard Order,Completed,14 Days,2026-02-11,NGN,427400,1601.1,425798.9,SAP,crm_sync
SO100593,2026-04-09,CUST_DUP005,BP-DUP-005,CRMORD-120720,SBC_NG,HORECA,BEV,South South Region,GRA Benin Route 1,SR0083,ZOR Standard Order,Completed,Cash,2026-04-10,NGN,30730,0.0,30730.0,SAP,sales_admin1
SO100594,2026-02-01,CUST00329,BP500329,CRMORD-768546,SBC_NG,GT,BEV,South South Region,Ugbowo Route 2,SR0082,ZOR Standard Order,Completed,7 Days,2026-02-03,NGN,1471200,144564.0,1326636.0,SAP,sales_admin1
SO100595,2026-03-21,CUST_DUP024,BP-DUP-024,CRMORD-535187,SBC_NG,KA,BEV,South East Region,Independence Layout Route 1,SR0053,ZCR Credit Order,Completed,14 Days,2026-03-22,NGN,29090,833.0,28257.0,SAP,sales_admin2
SO100596,2026-02-14,CUST00476,BP500476,CRMORD-660248,SBC_NG,MT,BEV,South West Region,Dugbe Route 2,SR0044,ZOR Standard Order,Completed,Cash,2026-02-19,NGN,29600,2304.0,27296.0,SAP,sales_admin2
SO100597,2026-04-10,CUST00341,BP500341,CRMORD-727751,SBC_NG,HORECA,BEV,South South Region,Rumuokuta Route 1,SR0015,ZOR Standard Order,Completed,Cash,2026-04-14,NGN,288880,9842.4,279037.6,SAP,crm_sync
SO100598,2026-01-17,CUST00141,BP500141,CRMORD-996489,SBC_NG,HORECA,BEV,North West Region,Kawo Route 2,SR0076,ZOR Standard Order,Completed,45 Days,2026-01-17,NGN,120890,2041.2,118848.8,SAP,sales_admin2
SO100599,2026-04-28,CUST00317,BP500317,CRMORD-182200,SBC_NG,GT,BEV,South East Region,Ariaria Route 2,SR0060,ZOR Standard Order,Completed,30 Days,2026-05-01,NGN,556080,82479.6,473600.4,SAP,sales_admin2
SO100600,2026-05-06,CUST00253,BP500253,CRMORD-420009,SBC_NG,KA,BEV,South East Region,Onitsha Route 2,SR0088,ZOR Standard Order,Completed,7 Days,2026-05-09,NGN,99410,2982.3,96427.7,SAP,sales_admin2
SO100601,2026-02-02,CUST_DUP035,BP-DUP-035,CRMORD-940125,SBC_NG,GT,BEV,North West Region,Sabon Gari Route 2,SR0066,ZOR Standard Order,Open,Cash,2026-02-06,NGN,89120,4456.0,84664.0,SAP,sales_admin1
SO100602,2026-02-14,CUST00500,BP500500,CRMORD-133501,SBC_NG,MT,BEV,South South Region,GRA Benin Route 1,SR0083,ZOR Standard Order,Completed,Cash,2026-02-17,NGN,165390,6008.3,159381.7,SAP,sap_batch
SO100603,2026-04-12,CUST00132,BP500132,CRMORD-315441,SBC_NG,GT,BEV,South South Region,Bonny Route 2,SR0022,ZOR Standard Order,Completed,30 Days,2026-04-15,NGN,32720,0.0,32720.0,SAP,sap_batch
SO100604,2026-03-01,CUSTX74022,,CRMORD-548308,SBC_NG,DIST,BEV,South East Region,Unmapped Territory,SR0032,ZOR Standard Order,Completed,7 Days,2026-03-04,NGN,15240,1828.8,13411.2,SAP,sales_admin2
SO100605,2026-01-08,CUST00278,BP500278,CRMORD-572623,SBC_NG,DIST,BEV,South East Region,Aba Route 2,SR0056,ZOR Standard Order,Completed,Cash,2026-01-08,NGN,139140,2706.2,136433.8,SAP,crm_sync
SO100606,2026-02-23,CUST00583,BP500583,,SBC_NG,GT,BEV,South East Region,Abakpa Route 2,SR0052,ZOR Standard Order,Blocked,14 Days,2026-02-26,NGN,208430,6570.0,201860.0,SAP,sales_admin1
SO100607,2026-03-25,CUST00297,BP500297,CRMORD-938970,SBC_NG,HORECA,BEV,Lagos Region,Ikeja Route 1,SR0001,ZOR Standard Order,Completed,Cash,2026-03-26,NGN,79200,5544.0,85979.29,SAP,sales_admin1
SO100608,2026-04-13,CUST00342,BP500342,CRMORD-629543,SBC_NG,HORECA,BEV,South West Region,Challenge Route 2,SR0042,ZOR Standard Order,Completed,Cash,2026-04-13,NGN,25750,2882.0,22868.0,SAP,crm_sync
SO100609,2026-04-08,CUST00067,BP500067,CRMORD-549661,SBC_NG,KA,BEV,North West Region,Sabon Gari Route 2,SR0066,ZOR Standard Order,Completed,14 Days,2026-04-11,NGN,61900,5646.0,56254.0,SAP,sales_admin1
SO100610,2026-01-13,CUST00044,BP500044,CRMORD-813136,SBC_NG,DIST,BEV,South South Region,Oyigbo Route 1,SR0023,ZCR Credit Order,Completed,Cash,2026-01-15,NGN,20820,1166.4,19653.6,CRM API,crm_sync
SO100611,2026-02-24,CUST00139,BP500139,CRMORD-201128,SBC_NG,HORECA,BEV,Lagos Region,Yaba Route 2,SR0012,ZOR Standard Order,Completed,7 Days,2026-02-25,NGN,30390,585.0,29805.0,SAP,regional_user
SO100612,2026-01-14,CUST00427,BP500427,CRMORD-942041,SBC_NG,GT,BEV,South South Region,Ring Road Route 2,SR0086,ZOR Standard Order,Partially Delivered,7 Days,2026-01-18,NGN,149040,14904.0,134136.0,SAP,sales_admin2
SO100613,2026-02-17,CUST00538,BP500538,CRMORD-246601,SBC_NG,GT,BEV,North West Region,Barnawa Route 1,SR0030,ZCR Credit Order,Completed,14 Days,2026-02-21,NGN,19320,386.4,18933.6,CRM API,sales_admin2
