invoice_id,order_id,customer_id,invoice_date,due_date,invoice_value,amount_paid,outstanding_amount,payment_status,last_payment_date,collection_owner
INV702175,SO101172,CUST00418,2026-03-12,2026-03-12,348301.6,348301.6,0.0,Paid,2026-03-22,Finance Team B
INV714441,SO101174,CUST00281,2026-01-07,2026-01-07,93108.0,0,93108.0,,,Finance Team A
INV739873,SO101176,CUST00305,2026-01-17,2026-01-17,80949.17,54738.62,26210.55,Partially Paid,2026-02-02,Regional Credit Officer
INV727647,SO101177,CUST00500,2026-01-16,2026-01-16,46951.65,46951.65,0.0,Paid,2026-01-25,Finance Team B
INV759572,SO101178,CUST00502,2026-06-05,2026-06-05,1545322.61,1545322.61,0.0,Paid,2026-06-23,Finance Team A
INV746299,SO101179,CUST00112,2026-03-07,2026-03-07,139834.8,60583.99,79250.81,Partially Paid,2026-03-13,Finance Team A
INV838854,SO101180,CUST00178,2026-02-21,2026-02-28,10450.0,10450.0,0.0,Paid,2026-03-09,Regional Credit Officer
INV878387,SO101181,CUST00483,2026-06-03,2026-06-03,85300.5,0,85300.5,Unpaid,,Regional Credit Officer
INV823820,SO101182,CUST_DUP025,2026-02-19,2026-02-19,83510.4,83510.4,0.0,Paid,2026-02-19,Cash Sales
INV832667,SO101184,CUST00365,2026-04-25,2026-04-25,343726.57,0,343726.57,Unpaid,,Regional Credit Officer
INV896845,SO101185,CUST00471,2026-01-16,2026-01-16,419795.2,419795.2,0.0,Paid,2026-01-23,Finance Team A
INV873278,SO101187,CUST00397,2026-05-12,2026-05-12,52347.5,52347.5,0.0,Paid,2026-05-12,Cash Sales
INV863870,SO101188,CUST00549,2026-02-21,2026-03-23,30720.0,30720.0,0.0,Paid,2026-02-27,Cash Sales
INV871084,SO101189,CUST00043,2026-05-23,2026-05-23,142864.9,142864.9,0.0,Paid,2026-06-05,Finance Team B
INV802732,SO101190,CUST00423,2026-02-08,2026-02-08,87336.2,87336.2,0.0,Paid,2026-02-13,Cash Sales
INV727700,SO101191,CUST00473,2026-04-10,2026-04-10,142516.96,0,142516.96,Unpaid,,Finance Team A
INV711206,SO101192,CUST_DUP031,2026-04-08,2026-04-08,34456.5,34456.5,0.0,Paid,2026-04-18,Finance Team B
INV870917,SO101193,CUST00068,2026-05-06,2026-05-06,7996.67,7996.67,0.0,Paid,2026-05-20,Finance Team B
INV707758,SO101194,CUST00240,2026-03-10,2026-04-24,256049.5,28232.22,227817.28,Overdue,2026-04-14,Regional Credit Officer
INV701396,SO101195,CUST00553,2026-01-03,2026-01-17,1089370.66,0,1089370.66,Unpaid,,Cash Sales
INV715217,SO101196,CUST00383,2026-03-01,2026-03-01,113215.4,113215.4,0.0,Paid,2026-03-04,Cash Sales
INV710621,SO101197,CUST_DUP011,2026-03-23,2026-03-30,28120.0,28120.0,0.0,Paid,2026-04-05,Finance Team A
INV792508,SO101198,CUST00547,2026-04-08,2026-04-08,181832.0,0,181832.0,,,Finance Team B
INV833859,SO101199,CUST00591,2026-03-21,2026-04-20,100503.1,23897.41,76605.69,Overdue,2026-05-03,Finance Team B
INV748782,SO101200,CUST00270,2026-03-25,2026-03-25,27759.0,840.05,26918.95,Overdue,2026-03-29,Regional Credit Officer
INV712583,SO101201,CUST00312,2026-05-06,2026-05-06,75294.93,75294.93,0.0,Paid,2026-05-17,Finance Team B
INV863931,SO101202,CUSTX78368,2026-01-11,2026-01-25,11545.08,11545.08,0.0,Paid,2026-01-11,Regional Credit Officer
INV793413,SO101203,CUST00272,2026-03-22,2026-03-22,578737.2,0,578737.2,Unpaid,,Cash Sales
INV736801,SO101204,CUST00571,2026-04-20,2026-04-20,39805.0,0,39805.0,Unpaid,,Cash Sales
INV793980,SO101205,CUST00582,2026-03-22,2026-03-22,398440.57,19756.59,378683.98,Overdue,2026-04-11,Regional Credit Officer
INV724274,SO101206,CUST00450,2026-03-05,2026-03-12,237759.6,0,237759.6,,,Finance Team A
INV749967,SO101207,CUST00473,2026-04-10,2026-04-10,41822.76,1196.81,40625.95,Overdue,2026-04-28,Cash Sales
INV859551,SO101208,CUST_DUP017,2026-02-04,2026-02-04,108786.67,13531.43,95255.24,Overdue,2026-02-04,Regional Credit Officer
INV739928,SO101209,CUST00521,2026-04-19,2026-04-26,78084.0,0,78084.0,Unpaid,,Regional Credit Officer
INV838397,SO101211,CUST00114,2026-04-26,2026-04-26,18125.99,18125.99,0.0,Paid,2026-05-09,Cash Sales
INV769805,SO101212,CUST00123,2026-04-25,2026-04-25,37307.7,8450.67,28857.03,Overdue,2026-04-29,Regional Credit Officer
INV868927,SO101213,CUST00083,2026-04-27,2026-04-27,323648.4,323648.4,0.0,Paid,2026-04-30,Finance Team B
INV765612,SO101214,CUST00154,2026-04-28,2026-05-05,28350.0,28350.0,0.0,Paid,2026-05-09,Regional Credit Officer
INV892072,SO101215,CUST00347,2026-04-24,2026-05-24,8760.0,2489.7,6270.3,Overdue,2026-05-09,Regional Credit Officer
INV805586,SO101216,CUST00043,2026-02-25,2026-02-25,9850.0,9850.0,0.0,Paid,2026-03-05,Cash Sales
INV847586,SO101217,CUST00196,2026-03-13,2026-03-13,326930.62,326930.62,0.0,Paid,2026-03-27,Finance Team B
INV803928,SO101218,CUST00444,2026-05-02,2026-05-09,82410.0,0,82410.0,Unpaid,,Cash Sales
INV732359,SO101219,CUST00010,2026-01-16,2026-01-23,34618.0,0,34618.0,Unpaid,,Cash Sales
INV861796,SO101220,CUST00096,2026-01-15,2026-01-22,106680.0,106680.0,0.0,Paid,2026-01-18,Regional Credit Officer
INV845834,SO101221,CUST00227,2026-04-13,2026-04-13,30317.01,30317.01,0.0,Paid,2026-04-30,Finance Team A
INV817723,SO101222,CUST00084,2026-06-05,2026-07-05,53799.1,27336.89,26462.21,Partially Paid,2026-06-22,Regional Credit Officer
INV814399,SO101223,CUST00409,2026-04-14,2026-04-14,120422.4,9865.33,110557.07,Overdue,2026-04-23,Finance Team A
INV807102,SO101224,CUST00302,2026-05-04,2026-05-04,6900.0,6900.0,0.0,Paid,2026-05-20,Finance Team B
INV842895,SO101225,CUST00132,2026-02-11,2026-03-13,13840.0,3995.37,9844.63,Partially Paid,2026-03-18,Finance Team B
INV803584,SO101226,CUST00154,2026-05-04,2026-05-11,208121.48,0,208121.48,,,Finance Team B
INV828334,SO101227,CUST00129,2026-03-26,2026-03-26,49579.2,49579.2,0.0,Paid,2026-03-27,Regional Credit Officer
INV729887,SO101229,CUST00579,2026-03-05,2026-03-05,140273.48,140273.48,0.0,Paid,2026-03-20,Finance Team A
INV730041,SO101230,CUST00547,2026-02-21,2026-02-21,1479331.2,355810.78,1123520.42,Overdue,2026-03-08,Finance Team B
INV888400,SO101231,CUSTX70111,2026-02-16,2026-03-18,38697.36,38697.36,0.0,Paid,2026-04-02,Finance Team B
INV777947,SO101232,CUST00245,2026-05-18,2026-05-18,57846.0,43848.87,13997.13,Partially Paid,2026-05-29,Finance Team A
INV802866,SO101234,CUST00218,2026-03-07,2026-03-07,1365119.12,1148570.14,216548.98,Partially Paid,2026-03-13,Finance Team B
INV860070,SO101235,CUST00506,2026-03-31,2026-03-31,30660.0,30660.0,0.0,Paid,2026-03-31,Finance Team A
INV784613,SO101237,CUST00210,2026-05-27,2026-05-27,188079.6,122411.62,65667.98,Partially Paid,2026-06-14,Cash Sales
INV837047,SO101238,CUST00551,2026-01-20,2026-02-03,13508.0,13508.0,0.0,Paid,2026-02-03,Regional Credit Officer
INV883028,SO101239,CUST00129,2026-05-08,2026-05-08,102610.6,21226.58,81384.02,Overdue,2026-05-26,Finance Team B
INV714466,SO101240,CUST00547,2026-01-17,2026-01-17,638104.5,269677.24,368427.26,Partially Paid,2026-01-23,Finance Team B
INV841254,SO101241,CUST00209,2026-01-30,2026-02-13,196270.29,196270.29,0.0,Paid,2026-02-12,Cash Sales
INV877712,SO101242,CUST00583,2026-02-24,2026-03-10,78261.5,10152.4,68109.1,Overdue,2026-03-15,Cash Sales
INV777335,SO101243,CUST00446,2026-05-02,2026-05-16,184000.0,184000.0,0.0,Paid,2026-05-08,Cash Sales
INV706533,SO101244,CUST00184,2026-01-24,2026-01-24,60936.0,6829.4,54106.6,Overdue,2026-02-03,Finance Team B
INV705379,SO101245,CUST00099,2026-03-26,2026-04-25,136287.0,8872.31,127414.69,Overdue,2026-05-13,Regional Credit Officer
INV789151,SO101246,CUST00036,2026-02-24,2026-02-24,61989.68,61989.68,0.0,Paid,2026-03-12,Cash Sales
INV834602,SO101249,CUST00041,2026-05-27,2026-05-27,909015.59,202036.35,706979.24,Overdue,2026-06-06,Cash Sales
INV876960,SO101251,CUST00443,2026-02-18,2026-02-18,194187.5,154880.41,39307.09,Partially Paid,2026-02-25,Regional Credit Officer
INV838239,SO101252,CUST00202,2026-02-15,2026-02-15,51399.6,51399.6,0.0,Paid,2026-02-23,Cash Sales
INV826961,SO101253,CUST00385,2026-04-10,2026-04-10,89072.0,89072.0,0.0,Paid,2026-04-10,Cash Sales
INV860393,SO101254,CUST00474,2026-01-16,2026-01-16,54720.0,0,54720.0,Unpaid,,Finance Team B
INV713710,SO101255,CUST00540,2026-04-03,2026-04-03,156878.1,156878.1,0.0,Paid,2026-04-20,Finance Team A
INV796342,SO101258,CUST00289,2026-05-22,2026-06-05,414694.8,414694.8,0.0,Paid,2026-06-01,Cash Sales
INV789155,SO101259,CUST00369,2026-01-06,2026-01-06,302560.0,302560.0,0.0,Paid,2026-01-11,Regional Credit Officer
INV708987,SO101260,CUST00474,2026-01-31,2026-01-31,1857746.0,1857746.0,0.0,Paid,2026-02-14,Finance Team B
INV881205,SO101261,CUST00584,2026-04-03,2026-05-18,124608.0,61467.28,63140.72,Partially Paid,2026-04-21,Regional Credit Officer
INV725641,SO101262,CUST00451,2026-03-26,2026-03-26,257327.2,257327.2,0.0,Paid,2026-04-10,Finance Team B
INV871174,SO101263,CUST00091,2026-04-20,2026-05-20,105988.01,105988.01,0.0,Paid,2026-04-26,Finance Team A
INV852232,SO101265,CUST00137,2026-05-03,2026-05-17,308098.29,308098.29,0.0,Paid,2026-05-03,Cash Sales
INV888692,SO101266,CUST00600,2026-05-26,2026-05-26,46334.4,46334.4,0.0,Paid,2026-06-15,Finance Team A
INV789174,SO101267,CUSTX77761,2026-02-07,2026-02-21,64362.86,64362.86,0.0,Paid,2026-02-22,Finance Team B
INV737259,SO101268,CUST00119,2026-01-04,2026-01-04,52395.92,52395.92,0.0,Paid,2026-01-09,Finance Team A
INV853831,SO101270,CUST_DUP015,2026-01-18,2026-02-01,32930.68,32930.68,0.0,Paid,2026-02-16,Finance Team A
INV854105,SO101272,CUST00005,2026-05-01,2026-05-31,19150.0,19150.0,0.0,Paid,2026-05-02,Cash Sales
INV862256,SO101273,CUST00285,2026-02-19,2026-02-19,63046.8,63046.8,0.0,Paid,2026-02-21,Finance Team A
INV812253,SO101274,CUST00531,2026-04-10,2026-05-10,47728.0,1639.17,46088.83,Overdue,2026-05-24,Cash Sales
INV793954,SO101275,CUST00276,2026-05-21,2026-05-21,87860.7,87860.7,0.0,Paid,2026-05-22,Finance Team A
INV850438,SO101277,CUST00049,2026-05-17,2026-05-17,100604.0,0,100604.0,Unpaid,,Finance Team A
INV819859,SO101278,CUST00528,2026-03-20,2026-04-19,1733.6,1733.6,0.0,Paid,2026-04-25,Cash Sales
INV834472,SO101279,CUST00421,2026-02-21,2026-03-07,26760.0,26760.0,0.0,Paid,2026-03-25,Regional Credit Officer
INV820989,SO101280,CUST00374,2026-04-27,2026-05-11,5685.0,5685.0,0.0,Paid,2026-05-27,Cash Sales
INV882549,SO101281,CUST00592,2026-05-06,2026-05-06,126552.8,126552.8,0.0,Paid,2026-05-12,Cash Sales
INV742813,SO101282,CUST00284,2026-05-27,2026-06-10,511402.32,511402.32,0.0,Paid,2026-06-01,Regional Credit Officer
INV863178,SO101283,CUST00513,2026-05-24,2026-06-23,31390.8,31390.8,0.0,Paid,2026-06-14,Regional Credit Officer
INV703766,SO101284,CUST00413,2026-05-21,2026-06-20,19000.0,6779.84,12220.16,Partially Paid,2026-07-03,Finance Team B
INV746683,SO101285,CUST00294,2026-05-23,2026-05-30,803623.44,308128.12,495495.32,Partially Paid,2026-05-28,Cash Sales
INV780010,SO101288,CUST00167,2026-02-07,2026-02-14,37197.12,0,37197.12,Unpaid,,Cash Sales
INV749803,SO101289,CUST00158,2026-04-18,2026-04-18,91214.0,65963.16,25250.84,Partially Paid,2026-05-04,Regional Credit Officer
INV888022,SO101290,CUST00085,2026-03-12,2026-03-26,8977.5,0,8977.5,Unpaid,,Cash Sales
INV817214,SO101292,CUST00034,2026-05-06,2026-05-06,21735.0,0,21735.0,Unpaid,,Finance Team A
INV752327,SO101293,CUST00440,2026-02-28,2026-02-28,247684.3,167229.69,80454.61,Partially Paid,2026-03-06,Cash Sales
INV773284,SO101294,CUST00235,2026-02-01,2026-02-15,139288.5,139288.5,0.0,Paid,2026-02-04,Regional Credit Officer
INV719851,SO101295,CUST00303,2026-03-04,2026-03-11,107973.0,107973.0,0.0,Paid,2026-03-12,Regional Credit Officer
INV876266,SO101296,CUST00478,2026-01-30,2026-03-01,35332.0,0,35332.0,,,Finance Team B
INV788617,SO101299,CUST00316,2026-03-12,2026-03-12,47728.0,15709.21,32018.79,Partially Paid,2026-03-31,Regional Credit Officer
INV865453,SO101300,CUST00239,2026-05-24,2026-06-07,65776.2,4319.68,61456.52,Overdue,2026-05-26,Cash Sales
INV798736,SO101301,CUST_DUP004,2026-04-16,2026-04-16,31803.2,31803.2,0.0,Paid,2026-04-19,Finance Team B
INV734831,SO101303,CUST_DUP028,2026-03-25,2026-04-08,60126.0,0,60126.0,,,Regional Credit Officer
INV868057,SO101304,CUST00260,2026-03-14,2026-03-14,11140.0,11140.0,0.0,Paid,2026-03-14,Finance Team B
INV878112,SO101305,CUST00447,2026-03-13,2026-03-27,55771.2,0,55771.2,,,Cash Sales
INV740479,SO101306,CUST00459,2026-05-15,2026-05-22,14716.44,14716.44,0.0,Paid,2026-05-19,Finance Team A
INV797404,SO101307,CUST00560,2026-01-20,2026-01-27,517082.5,517082.5,0.0,Paid,2026-02-12,Finance Team B
INV808423,SO101308,CUST00505,2026-04-02,2026-04-09,65349.0,65349.0,0.0,Paid,2026-04-17,Finance Team A
INV845586,SO101309,CUST00124,2026-03-10,2026-04-09,7680.0,7680.0,0.0,Paid,2026-04-08,Finance Team A
INV886937,SO101310,CUST00170,2026-02-20,2026-02-20,16972.5,16972.5,0.0,Paid,2026-02-20,Regional Credit Officer
INV817041,SO101312,CUST_DUP027,2026-04-11,2026-04-11,12989.46,12989.46,0.0,Paid,2026-04-24,Finance Team A
INV875784,SO101313,CUST00320,2026-04-07,2026-04-07,527752.8,527752.8,0.0,Paid,2026-04-23,Finance Team B
INV815077,SO101314,CUST00528,2026-05-03,2026-06-02,51480.0,51480.0,0.0,Paid,2026-06-22,Cash Sales
INV734981,SO101315,CUST00238,2026-01-13,2026-02-12,28390.65,28390.65,0.0,Paid,2026-01-27,Cash Sales
INV821986,SO101317,CUST00034,2026-02-28,2026-02-28,114907.0,114907.0,0.0,Paid,2026-03-13,Cash Sales
INV850438,SO101319,CUST00311,2026-02-04,2026-02-04,480504.0,480504.0,0.0,Paid,2026-02-07,Regional Credit Officer
INV771146,SO101320,CUST00331,2026-01-22,2026-01-22,12844.03,12844.03,0.0,Paid,2026-01-31,Cash Sales
INV846722,SO101322,CUST00375,2026-03-06,2026-03-13,13966.07,2397.13,11568.94,Overdue,2026-03-17,Finance Team A
INV794200,SO101323,CUST00094,2026-04-04,2026-05-04,123063.0,123063.0,0.0,Paid,2026-05-15,Finance Team B
INV892620,SO101324,CUST00470,2026-04-05,2026-04-12,6624.0,0,6624.0,Unpaid,,Cash Sales
INV877282,SO101325,CUST00588,2026-02-08,2026-02-08,34812.8,34812.8,0.0,Paid,2026-02-08,Finance Team B
INV743056,SO101326,CUST00171,2026-04-26,2026-04-26,4140.0,729.92,3410.08,Overdue,2026-05-16,Cash Sales
INV762632,SO101327,CUST00595,2026-01-24,2026-01-24,54917.33,54917.33,0.0,Paid,2026-02-13,Cash Sales
INV783905,SO101328,CUST00496,2026-04-17,2026-05-01,42365.44,5429.86,36935.58,Overdue,2026-05-08,Cash Sales
INV735696,SO101329,CUST00525,2026-04-25,2026-04-25,60484.8,0,60484.8,Unpaid,,Regional Credit Officer
INV853227,SO101331,CUST00102,2026-02-16,2026-02-23,146693.2,11171.47,135521.73,Overdue,2026-02-26,Cash Sales
INV890629,SO101332,CUST00146,2026-05-18,2026-06-01,157837.2,0,157837.2,Unpaid,,Finance Team B
INV895926,SO101333,CUST00531,2026-04-22,2026-05-22,287830.0,0,287830.0,Unpaid,,Cash Sales
INV800154,SO101334,CUST00561,2026-05-21,2026-05-21,28428.8,12032.2,16396.6,Partially Paid,2026-06-01,Finance Team A
INV827733,SO101335,CUST_DUP001,2026-01-10,2026-01-10,433987.7,433987.7,0.0,Paid,2026-01-23,Finance Team B
INV771269,SO101336,CUST00395,2026-02-04,2026-03-06,17885.0,1019.44,16865.56,Overdue,2026-02-11,Cash Sales
INV707056,SO101337,CUST00331,2026-03-31,2026-03-31,19027.0,0,19027.0,Unpaid,,Finance Team B
INV716169,SO101338,CUST00401,2026-05-29,2026-06-12,5420.8,5420.8,0.0,Paid,2026-06-02,Finance Team B
INV863590,SO101339,CUST00502,2026-01-23,2026-01-23,303190.8,0,303190.8,Unpaid,,Finance Team B
INV832348,SO101340,CUST00193,2026-05-13,2026-05-20,73009.8,73009.8,0.0,Paid,2026-05-23,Finance Team A
INV760169,SO101342,CUST00360,2026-05-06,2026-05-13,13589.1,13589.1,0.0,Paid,2026-05-12,Regional Credit Officer
INV708554,SO101344,CUST00518,2026-02-09,2026-02-09,230025.77,230025.77,0.0,Paid,2026-02-12,Finance Team B
INV823239,SO101345,CUST00072,2026-05-24,2026-05-24,38990.0,38990.0,0.0,Paid,2026-06-05,Cash Sales
INV738371,SO101346,CUST_DUP022,2026-04-17,2026-04-17,88732.07,88732.07,0.0,Paid,2026-04-25,Finance Team B
INV836748,SO101347,CUST00250,2026-06-01,2026-06-15,92188.8,0,92188.8,Unpaid,,Finance Team B
INV773228,SO101349,CUST00442,2026-06-04,2026-06-18,35460.0,35460.0,0.0,Paid,2026-06-09,Cash Sales
INV888381,SO101350,CUST00115,2026-04-29,2026-05-06,11700.0,11700.0,0.0,Paid,2026-05-18,Finance Team A
INV823796,SO101352,CUST00524,2026-03-30,2026-05-14,86380.8,86380.8,0.0,Paid,2026-05-25,Regional Credit Officer
INV745431,SO101353,CUST00544,2026-01-15,2026-02-14,134742.01,0,134742.01,,,Cash Sales
INV898484,SO101354,CUST00110,2026-04-27,2026-04-27,77709.33,77709.33,0.0,Paid,2026-05-17,Cash Sales
INV896991,SO101355,CUST00353,2026-02-01,2026-03-03,136894.33,34555.49,102338.84,Overdue,2026-02-27,Finance Team B
INV884991,SO101356,CUST00422,2026-01-25,2026-02-08,138851.7,138851.7,0.0,Paid,2026-02-26,Cash Sales
INV893068,SO101357,CUST00495,2026-04-26,2026-05-26,320626.35,320626.35,0.0,Paid,2026-05-06,Regional Credit Officer
INV842615,SO101358,CUST00086,2026-04-30,2026-04-30,38658.0,20900.02,17757.98,Partially Paid,2026-04-30,Finance Team A
INV732317,SO101359,CUST00469,2026-04-06,2026-04-06,61784.5,0,61784.5,Unpaid,,Regional Credit Officer
INV892143,SO101360,CUST00363,2026-02-09,2026-02-09,8096.0,8096.0,0.0,Paid,2026-02-18,Cash Sales
INV728604,SO101361,CUST00133,2026-03-15,2026-03-15,105762.0,105762.0,0.0,Paid,2026-03-16,Finance Team B
INV796421,SO101362,CUST00565,2026-02-05,2026-02-05,43941.6,43941.6,0.0,Paid,2026-02-07,Cash Sales
INV867569,SO101363,CUST00085,2026-02-04,2026-02-18,130817.2,0,130817.2,,,Regional Credit Officer
INV824373,SO101365,CUST00377,2026-04-30,2026-04-30,129800.0,37113.43,92686.57,Partially Paid,2026-05-17,Finance Team B
INV735807,SO101366,CUST00088,2026-03-15,2026-03-22,90675.95,76260.62,14415.33,Partially Paid,2026-04-04,Cash Sales
INV757877,SO101368,CUST00429,2026-04-27,2026-06-11,161773.29,161773.29,0.0,Paid,2026-04-30,Finance Team A
INV804919,SO101370,CUST00461,2026-03-24,2026-04-07,224825.0,0,224825.0,Unpaid,,Regional Credit Officer
INV788617,SO101371,CUST00002,2026-04-16,2026-04-16,216980.0,0,216980.0,Unpaid,,Finance Team A
INV746598,SO101372,CUST00272,2026-01-18,2026-01-18,663212.5,663212.5,0.0,Paid,2026-02-04,Finance Team B
INV775545,SO101374,CUST00087,2026-02-19,2026-02-19,53160.28,53160.28,0.0,Paid,2026-03-10,Regional Credit Officer
INV765671,SO101375,CUST00017,2026-01-08,2026-01-08,89906.3,89906.3,0.0,Paid,2026-01-16,Cash Sales
INV767145,SO101376,CUST00507,2026-01-27,2026-01-27,29250.0,29250.0,0.0,Paid,2026-02-04,Cash Sales
INV781196,SO101377,CUST00483,2026-05-19,2026-05-19,55913.41,55913.41,0.0,Paid,2026-05-27,Regional Credit Officer
INV882569,SO101378,CUST00396,2026-01-18,2026-01-18,70687.71,70687.71,0.0,Paid,2026-01-30,Finance Team A
INV812144,SO101379,CUST00363,2026-04-20,2026-04-20,46464.0,38117.99,8346.01,Partially Paid,2026-04-29,Regional Credit Officer
INV859878,SO101380,CUST00439,2026-05-18,2026-05-18,17480.0,0,17480.0,Unpaid,,Finance Team A
INV885156,SO101381,CUST00107,2026-03-28,2026-04-04,310475.01,310475.01,0.0,Paid,2026-04-10,Finance Team B
INV853544,SO101382,CUST00338,2026-05-20,2026-05-20,25365.07,25365.07,0.0,Paid,2026-06-03,Regional Credit Officer
INV809817,SO101383,CUST00078,2026-01-24,2026-01-31,58482.0,58482.0,0.0,Paid,2026-02-11,Finance Team A
INV767978,SO101384,CUST00543,2026-02-02,2026-03-04,7007.0,7007.0,0.0,Paid,2026-02-14,Regional Credit Officer
INV768901,SO101385,CUST00479,2026-03-17,2026-03-24,78433.0,78433.0,0.0,Paid,2026-03-29,Cash Sales
INV750415,SO101386,CUST00421,2026-03-17,2026-03-31,177538.4,69171.87,108366.53,Partially Paid,2026-04-13,Finance Team A
INV809991,SO101388,CUST00153,2026-03-16,2026-03-16,3800.0,852.45,2947.55,Overdue,2026-03-24,Regional Credit Officer
INV711618,SO101389,CUST00039,2026-02-26,2026-02-26,98775.56,98775.56,0.0,Paid,2026-03-05,Cash Sales
INV812643,SO101390,CUST00045,2026-03-11,2026-03-11,170540.4,170540.4,0.0,Paid,2026-03-19,Regional Credit Officer
INV750584,SO101391,CUST00388,2026-03-23,2026-03-30,134748.0,134748.0,0.0,Paid,2026-04-01,Cash Sales
INV815982,SO101392,CUST00378,2026-04-26,2026-04-26,489737.6,0,489737.6,Unpaid,,Regional Credit Officer
INV894376,SO101393,CUST00148,2026-01-19,2026-01-19,9381.33,9381.33,0.0,Paid,2026-02-01,Finance Team A
INV784546,SO101395,CUST_DUP009,2026-05-17,2026-06-16,18400.0,1787.57,16612.43,Overdue,2026-06-26,Regional Credit Officer
INV795569,SO101396,CUST00506,2026-01-14,2026-01-14,33180.0,33180.0,0.0,Paid,2026-01-19,Cash Sales
INV854975,SO101397,CUST00567,2026-05-02,2026-05-09,161161.0,161161.0,0.0,Paid,2026-05-13,Cash Sales
INV732233,SO101398,CUST00146,2026-02-02,2026-02-16,3800.0,3800.0,0.0,Paid,2026-02-25,Finance Team A
INV808652,SO101401,CUST00464,2026-04-17,2026-04-24,67063.5,67063.5,0.0,Paid,2026-04-29,Cash Sales
INV730699,SO101402,CUST00584,2026-02-01,2026-03-18,129904.03,129904.03,0.0,Paid,2026-04-02,Regional Credit Officer
INV817357,SO101403,CUST_DUP003,2026-05-02,2026-05-09,20725.0,20725.0,0.0,Paid,2026-05-11,Regional Credit Officer
INV895697,SO101404,CUST00580,2026-01-16,2026-01-16,205073.62,0,205073.62,Unpaid,,Regional Credit Officer
INV736543,SO101405,CUST00058,2026-03-21,2026-03-21,108210.5,108210.5,0.0,Paid,2026-04-04,Regional Credit Officer
INV758797,SO101406,CUST00019,2026-05-23,2026-06-22,55976.62,55976.62,0.0,Paid,2026-06-22,Finance Team A
INV817952,SO101407,CUST00193,2026-04-07,2026-04-14,353198.4,353198.4,0.0,Paid,2026-04-22,Finance Team B
INV714887,SO101409,CUST00548,2026-02-14,2026-02-21,84238.76,84238.76,0.0,Paid,2026-02-28,Cash Sales
INV813694,SO101410,CUST00397,2026-03-06,2026-03-06,208390.8,208390.8,0.0,Paid,2026-03-21,Finance Team A
INV862631,SO101411,CUST00100,2026-03-13,2026-03-13,181073.28,181073.28,0.0,Paid,2026-03-15,Regional Credit Officer
INV869452,SO101413,CUST00490,2026-05-10,2026-05-10,155379.0,155379.0,0.0,Paid,2026-05-11,Regional Credit Officer
INV703064,SO101414,CUST00543,2026-04-01,2026-05-01,34887.37,34887.37,0.0,Paid,2026-05-11,Cash Sales
