target_month,sales_rep_id,region,state,territory,category,target_cases,target_value
2026-05-01,SR0035,North Central Region,FCT,Asokoro Route 1,Water,309,608200
2026-01-01,SR0036,North Central Region,FCT,Asokoro Route 2,Carbonated Soft Drink,652,2278300
2026-01-01,SR0036,North Central Region,FCT,Asokoro Route 2,Energy Drink,159,713900
2026-01-01,SR0036,North Central Region,FCT,Asokoro Route 2,Malt Drink,224,832200
2026-01-01,SR0036,North Central Region,FCT,Asokoro Route 2,Mixer,62,193900
2026-01-01,SR0036,North Central Region,FCT,Asokoro Route 2,Tea Drink,157,557000
2026-01-01,SR0036,North Central Region,FCT,Asokoro Route 2,Water,364,716500
2026-02-01,SR0036,North Central Region,FCT,Asokoro Route 2,Carbonated Soft Drink,817,2854800
2026-02-01,SR0036,North Central Region,FCT,Asokoro Route 2,Energy Drink,112,502900
2026-02-01,SR0036,North Central Region,FCT,Asokoro Route 2,Malt Drink,215,798700
2026-02-01,SR0036,North Central Region,FCT,Asokoro Route 2,Mixer,38,118800
2026-02-01,SR0036,North Central Region,FCT,Asokoro Route 2,Tea Drink,147,521500
2026-02-01,SR0036,North Central Region,FCT,Asokoro Route 2,Water,429,844400
2026-03-01,SR0036,North Central Region,FCT,Asokoro Route 2,Carbonated Soft Drink,905,3162300
2026-03-01,SR0036,North Central Region,FCT,Asokoro Route 2,Energy Drink,125,561200
2026-03-01,SR0036,North Central Region,FCT,Asokoro Route 2,Malt Drink,221,821000
2026-03-01,SR0036,North Central Region,FCT,Asokoro Route 2,Mixer,54,168900
2026-03-01,SR0036,North Central Region,FCT,Asokoro Route 2,Tea Drink,145,514400
2026-03-01,SR0036,North Central Region,FCT,Asokoro Route 2,Water,408,803100
2026-04-01,SR0036,North Central Region,FCT,Asokoro Route 2,Carbonated Soft Drink,743,2596200
2026-04-01,SR0036,North Central Region,FCT,Asokoro Route 2,Energy Drink,135,606200
2026-04-01,SR0036,North Central Region,FCT,Asokoro Route 2,Malt Drink,199,739300
2026-04-01,SR0036,North Central Region,FCT,Asokoro Route 2,Mixer,58,181400
2026-04-01,SR0036,North Central Region,FCT,Asokoro Route 2,Tea Drink,94,333500
2026-04-01,SR0036,North Central Region,FCT,Asokoro Route 2,Water,265,521600
2026-05-01,SR0036,North Central Region,FCT,Asokoro Route 2,Carbonated Soft Drink,506,1768100
2026-05-01,SR0036,North Central Region,FCT,Asokoro Route 2,Energy Drink,185,830600
2026-05-01,SR0036,North Central Region,FCT,Asokoro Route 2,Malt Drink,132,490400
2026-05-01,SR0036,North Central Region,FCT,Asokoro Route 2,Mixer,50,156400
2026-05-01,SR0036,North Central Region,FCT,Asokoro Route 2,Tea Drink,132,468300
2026-05-01,SR0036,North Central Region,FCT,Asokoro Route 2,Water,240,472400
2026-01-01,SR0037,South West Region,Oyo,Ibadan Route 1,Carbonated Soft Drink,889,3106400
2026-01-01,SR0037,South West Region,Oyo,Ibadan Route 1,Energy Drink,149,669000
2026-01-01,SR0037,South West Region,Oyo,Ibadan Route 1,Malt Drink,172,639000
2026-01-01,SR0037,South West Region,Oyo,Ibadan Route 1,Mixer,53,165800
2026-01-01,SR0037,South West Region,Oyo,Ibadan Route 1,Tea Drink,86,305100
2026-01-01,SR0037,South West Region,Oyo,Ibadan Route 1,Water,234,460600
2026-02-01,SR0037,South West Region,Oyo,Ibadan Route 1,Carbonated Soft Drink,767,2680100
2026-02-01,SR0037,South West Region,Oyo,Ibadan Route 1,Energy Drink,121,543300
2026-02-01,SR0037,South West Region,Oyo,Ibadan Route 1,Malt Drink,154,572100
2026-02-01,SR0037,South West Region,Oyo,Ibadan Route 1,Mixer,49,153200
2026-02-01,SR0037,South West Region,Oyo,Ibadan Route 1,Tea Drink,130,461200
2026-02-01,SR0037,South West Region,Oyo,Ibadan Route 1,Water,312,614100
2026-03-01,SR0037,South West Region,Oyo,Ibadan Route 1,Carbonated Soft Drink,885,3092400
2026-03-01,SR0037,South West Region,Oyo,Ibadan Route 1,Energy Drink,114,511900
2026-03-01,SR0037,South West Region,Oyo,Ibadan Route 1,Malt Drink,217,806200
2026-03-01,SR0037,South West Region,Oyo,Ibadan Route 1,Mixer,44,137600
2026-03-01,SR0037,South West Region,Oyo,Ibadan Route 1,Tea Drink,133,471800
2026-03-01,SR0037,South West Region,Oyo,Ibadan Route 1,Water,452,889700
2026-04-01,SR0037,South West Region,Oyo,Ibadan Route 1,Carbonated Soft Drink,728,2543800
2026-04-01,SR0037,South West Region,Oyo,Ibadan Route 1,Energy Drink,191,857600
2026-04-01,SR0037,South West Region,Oyo,Ibadan Route 1,Malt Drink,232,861900
2026-04-01,SR0037,South West Region,Oyo,Ibadan Route 1,Mixer,43,134500
2026-04-01,SR0037,South West Region,Oyo,Ibadan Route 1,Tea Drink,140,496600
2026-04-01,SR0037,South West Region,Oyo,Ibadan Route 1,Water,291,572800
2026-05-01,SR0037,South West Region,Oyo,Ibadan Route 1,Carbonated Soft Drink,798,2788400
2026-05-01,SR0037,South West Region,Oyo,Ibadan Route 1,Energy Drink,145,651000
2026-05-01,SR0037,South West Region,Oyo,Ibadan Route 1,Malt Drink,119,442100
2026-05-01,SR0037,South West Region,Oyo,Ibadan Route 1,Mixer,56,175100
2026-05-01,SR0037,South West Region,Oyo,Ibadan Route 1,Tea Drink,111,393800
2026-05-01,SR0037,South West Region,Oyo,Ibadan Route 1,Water,302,594400
2026-01-01,SR0038,South West Region,Oyo,Ibadan Route 2,Carbonated Soft Drink,314,1097200
2026-01-01,SR0038,South West Region,Oyo,Ibadan Route 2,Energy Drink,95,426600
2026-01-01,SR0038,South West Region,Oyo,Ibadan Route 2,Malt Drink,93,345500
2026-01-01,SR0038,South West Region,Oyo,Ibadan Route 2,Mixer,39,122000
2026-01-01,SR0038,South West Region,Oyo,Ibadan Route 2,Tea Drink,53,188000
2026-01-01,SR0038,South West Region,Oyo,Ibadan Route 2,Water,283,557000
2026-02-01,SR0038,South West Region,Oyo,Ibadan Route 2,Carbonated Soft Drink,503,1757600
2026-02-01,SR0038,South West Region,Oyo,Ibadan Route 2,Energy Drink,119,534300
2026-02-01,SR0038,South West Region,Oyo,Ibadan Route 2,Malt Drink,102,378900
2026-02-01,SR0038,South West Region,Oyo,Ibadan Route 2,Mixer,23,71900
2026-02-01,SR0038,South West Region,Oyo,Ibadan Route 2,Tea Drink,72,255400
2026-02-01,SR0038,South West Region,Oyo,Ibadan Route 2,Water,160,314900
2026-03-01,SR0038,South West Region,Oyo,Ibadan Route 2,Carbonated Soft Drink,561,1960300
2026-03-01,SR0038,South West Region,Oyo,Ibadan Route 2,Energy Drink,128,574700
2026-03-01,SR0038,South West Region,Oyo,Ibadan Route 2,Malt Drink,122,453200
2026-03-01,SR0038,South West Region,Oyo,Ibadan Route 2,Mixer,39,122000
2026-03-01,SR0038,South West Region,Oyo,Ibadan Route 2,Tea Drink,65,230600
2026-03-01,SR0038,South West Region,Oyo,Ibadan Route 2,Water,208,409400
2026-04-01,SR0038,South West Region,Oyo,Ibadan Route 2,Carbonated Soft Drink,326,1139100
2026-04-01,SR0038,South West Region,Oyo,Ibadan Route 2,Energy Drink,121,543300
2026-04-01,SR0038,South West Region,Oyo,Ibadan Route 2,Malt Drink,126,468100
2026-04-01,SR0038,South West Region,Oyo,Ibadan Route 2,Mixer,31,97000
2026-04-01,SR0038,South West Region,Oyo,Ibadan Route 2,Tea Drink,103,365400
2026-04-01,SR0038,South West Region,Oyo,Ibadan Route 2,Water,178,350400
2026-05-01,SR0038,South West Region,Oyo,Ibadan Route 2,Carbonated Soft Drink,328,1146100
2026-05-01,SR0038,South West Region,Oyo,Ibadan Route 2,Energy Drink,64,287400
2026-05-01,SR0038,South West Region,Oyo,Ibadan Route 2,Malt Drink,147,546100
2026-05-01,SR0038,South West Region,Oyo,Ibadan Route 2,Mixer,40,125100
2026-05-01,SR0038,South West Region,Oyo,Ibadan Route 2,Tea Drink,64,227000
2026-05-01,SR0038,South West Region,Oyo,Ibadan Route 2,Water,146,287400
2026-01-01,SR0039,South West Region,Oyo,Bodija Route 1,Carbonated Soft Drink,768,2683600
2026-01-01,SR0039,South West Region,Oyo,Bodija Route 1,Energy Drink,141,633100
2026-01-01,SR0039,South West Region,Oyo,Bodija Route 1,Malt Drink,193,717000
2026-01-01,SR0039,South West Region,Oyo,Bodija Route 1,Mixer,28,87600
2026-01-01,SR0039,South West Region,Oyo,Bodija Route 1,Tea Drink,77,273200
2026-01-01,SR0039,South West Region,Oyo,Bodija Route 1,Water,196,385800
2026-02-01,SR0039,South West Region,Oyo,Bodija Route 1,Carbonated Soft Drink,406,1418700
2026-02-01,SR0039,South West Region,Oyo,Bodija Route 1,Energy Drink,144,646600
2026-02-01,SR0039,South West Region,Oyo,Bodija Route 1,Malt Drink,124,460700
2026-02-01,SR0039,South West Region,Oyo,Bodija Route 1,Mixer,38,118800
2026-02-01,SR0039,South West Region,Oyo,Bodija Route 1,Tea Drink,97,344100
2026-02-01,SR0039,South West Region,Oyo,Bodija Route 1,Water,369,726300
2026-03-01,SR0039,South West Region,Oyo,Bodija Route 1,Carbonated Soft Drink,421,1471100
2026-03-01,SR0039,South West Region,Oyo,Bodija Route 1,Energy Drink,159,713900
2026-03-01,SR0039,South West Region,Oyo,Bodija Route 1,Malt Drink,191,709600
2026-03-01,SR0039,South West Region,Oyo,Bodija Route 1,Mixer,46,143900
2026-03-01,SR0039,South West Region,Oyo,Bodija Route 1,Tea Drink,114,404400
2026-03-01,SR0039,South West Region,Oyo,Bodija Route 1,Water,322,633800
2026-04-01,SR0039,South West Region,Oyo,Bodija Route 1,Carbonated Soft Drink,464,1621300
2026-04-01,SR0039,South West Region,Oyo,Bodija Route 1,Energy Drink,160,718400
2026-04-01,SR0039,South West Region,Oyo,Bodija Route 1,Malt Drink,107,397500
2026-04-01,SR0039,South West Region,Oyo,Bodija Route 1,Mixer,51,159500
2026-04-01,SR0039,South West Region,Oyo,Bodija Route 1,Tea Drink,108,383100
2026-04-01,SR0039,South West Region,Oyo,Bodija Route 1,Water,319,627900
2026-05-01,SR0039,South West Region,Oyo,Bodija Route 1,Carbonated Soft Drink,744,2599700
2026-05-01,SR0039,South West Region,Oyo,Bodija Route 1,Energy Drink,110,493900
2026-05-01,SR0039,South West Region,Oyo,Bodija Route 1,Malt Drink,139,516400
2026-05-01,SR0039,South West Region,Oyo,Bodija Route 1,Mixer,42,131400
2026-05-01,SR0039,South West Region,Oyo,Bodija Route 1,Tea Drink,125,443400
2026-05-01,SR0039,South West Region,Oyo,Bodija Route 1,Water,376,740100
2026-01-01,SR0040,South West Region,Oyo,Bodija Route 2,Carbonated Soft Drink,344,1202000
2026-01-01,SR0040,South West Region,Oyo,Bodija Route 2,Energy Drink,115,516400
2026-01-01,SR0040,South West Region,Oyo,Bodija Route 2,Malt Drink,150,557200
2026-01-01,SR0040,South West Region,Oyo,Bodija Route 2,Mixer,33,103200
2026-01-01,SR0040,South West Region,Oyo,Bodija Route 2,Tea Drink,91,322800
2026-01-01,SR0040,South West Region,Oyo,Bodija Route 2,Water,183,360200
2026-02-01,SR0040,South West Region,Oyo,Bodija Route 2,Carbonated Soft Drink,555,1939300
2026-02-01,SR0040,South West Region,Oyo,Bodija Route 2,Energy Drink,78,350200
2026-02-01,SR0040,South West Region,Oyo,Bodija Route 2,Malt Drink,86,319500
2026-02-01,SR0040,South West Region,Oyo,Bodija Route 2,Mixer,32,100100
2026-02-01,SR0040,South West Region,Oyo,Bodija Route 2,Tea Drink,61,216400
2026-02-01,SR0040,South West Region,Oyo,Bodija Route 2,Water,221,435000
2026-03-01,SR0040,South West Region,Oyo,Bodija Route 2,Carbonated Soft Drink,480,1677200
2026-03-01,SR0040,South West Region,Oyo,Bodija Route 2,Energy Drink,124,556800
2026-03-01,SR0040,South West Region,Oyo,Bodija Route 2,Malt Drink,100,371500
2026-03-01,SR0040,South West Region,Oyo,Bodija Route 2,Mixer,21,65700
2026-03-01,SR0040,South West Region,Oyo,Bodija Route 2,Tea Drink,107,379600
2026-03-01,SR0040,South West Region,Oyo,Bodija Route 2,Water,185,364100
2026-04-01,SR0040,South West Region,Oyo,Bodija Route 2,Carbonated Soft Drink,496,1733100
2026-04-01,SR0040,South West Region,Oyo,Bodija Route 2,Energy Drink,109,489400
2026-04-01,SR0040,South West Region,Oyo,Bodija Route 2,Malt Drink,82,304600
2026-04-01,SR0040,South West Region,Oyo,Bodija Route 2,Mixer,28,87600
2026-04-01,SR0040,South West Region,Oyo,Bodija Route 2,Tea Drink,60,212800
2026-04-01,SR0040,South West Region,Oyo,Bodija Route 2,Water,217,427100
2026-05-01,SR0040,South West Region,Oyo,Bodija Route 2,Carbonated Soft Drink,359,1254400
2026-05-01,SR0040,South West Region,Oyo,Bodija Route 2,Energy Drink,100,449000
2026-05-01,SR0040,South West Region,Oyo,Bodija Route 2,Malt Drink,112,416100
2026-05-01,SR0040,South West Region,Oyo,Bodija Route 2,Mixer,27,84400
2026-05-01,SR0040,South West Region,Oyo,Bodija Route 2,Tea Drink,88,312200
2026-05-01,SR0040,South West Region,Oyo,Bodija Route 2,Water,298,586600
2026-01-01,SR0041,South West Region,Oyo,Challenge Route 1,Carbonated Soft Drink,454,1586400
2026-01-01,SR0041,South West Region,Oyo,Challenge Route 1,Energy Drink,104,467000
2026-01-01,SR0041,South West Region,Oyo,Challenge Route 1,Malt Drink,123,456900
2026-01-01,SR0041,South West Region,Oyo,Challenge Route 1,Mixer,50,156400
2026-01-01,SR0041,South West Region,Oyo,Challenge Route 1,Tea Drink,65,230600
2026-01-01,SR0041,South West Region,Oyo,Challenge Route 1,Water,247,486200
2026-02-01,SR0041,South West Region,Oyo,Challenge Route 1,Carbonated Soft Drink,497,1736600
2026-02-01,SR0041,South West Region,Oyo,Challenge Route 1,Energy Drink,80,359200
2026-02-01,SR0041,South West Region,Oyo,Challenge Route 1,Malt Drink,161,598100
2026-02-01,SR0041,South West Region,Oyo,Challenge Route 1,Mixer,30,93800
2026-02-01,SR0041,South West Region,Oyo,Challenge Route 1,Tea Drink,123,436300
2026-02-01,SR0041,South West Region,Oyo,Challenge Route 1,Water,304,598400
2026-03-01,SR0041,South West Region,Oyo,Challenge Route 1,Carbonated Soft Drink,525,1834500
2026-03-01,SR0041,South West Region,Oyo,Challenge Route 1,Energy Drink,105,471400
2026-03-01,SR0041,South West Region,Oyo,Challenge Route 1,Malt Drink,138,512700
2026-03-01,SR0041,South West Region,Oyo,Challenge Route 1,Mixer,38,118800
2026-03-01,SR0041,South West Region,Oyo,Challenge Route 1,Tea Drink,113,400900
2026-03-01,SR0041,South West Region,Oyo,Challenge Route 1,Water,230,452700
2026-04-01,SR0041,South West Region,Oyo,Challenge Route 1,Carbonated Soft Drink,445,1554900
2026-04-01,SR0041,South West Region,Oyo,Challenge Route 1,Energy Drink,130,583700
2026-04-01,SR0041,South West Region,Oyo,Challenge Route 1,Malt Drink,120,445800
2026-04-01,SR0041,South West Region,Oyo,Challenge Route 1,Mixer,51,159500
2026-04-01,SR0041,South West Region,Oyo,Challenge Route 1,Tea Drink,102,361800
2026-04-01,SR0041,South West Region,Oyo,Challenge Route 1,Water,356,700700
2026-05-01,SR0041,South West Region,Oyo,Challenge Route 1,Carbonated Soft Drink,745,2603200
2026-05-01,SR0041,South West Region,Oyo,Challenge Route 1,Energy Drink,121,543300
2026-05-01,SR0041,South West Region,Oyo,Challenge Route 1,Malt Drink,123,456900
2026-05-01,SR0041,South West Region,Oyo,Challenge Route 1,Mixer,46,143900
2026-05-01,SR0041,South West Region,Oyo,Challenge Route 1,Tea Drink,113,400900
2026-05-01,SR0041,South West Region,Oyo,Challenge Route 1,Water,213,419300
2026-01-01,SR0042,South West Region,Oyo,Challenge Route 2,Carbonated Soft Drink,564,1970800
2026-01-01,SR0042,South West Region,Oyo,Challenge Route 2,Energy Drink,82,368200
2026-01-01,SR0042,South West Region,Oyo,Challenge Route 2,Malt Drink,161,598100
2026-01-01,SR0042,South West Region,Oyo,Challenge Route 2,Mixer,29,90700
2026-01-01,SR0042,South West Region,Oyo,Challenge Route 2,Tea Drink,91,322800
2026-01-01,SR0042,South West Region,Oyo,Challenge Route 2,Water,222,437000
2026-02-01,SR0042,South West Region,Oyo,Challenge Route 2,Carbonated Soft Drink,441,1541000
2026-02-01,SR0042,South West Region,Oyo,Challenge Route 2,Energy Drink,129,579200
2026-02-01,SR0042,South West Region,Oyo,Challenge Route 2,Malt Drink,152,564700
2026-02-01,SR0042,South West Region,Oyo,Challenge Route 2,Mixer,41,128200
2026-02-01,SR0042,South West Region,Oyo,Challenge Route 2,Tea Drink,102,361800
2026-02-01,SR0042,South West Region,Oyo,Challenge Route 2,Water,171,336600
2026-03-01,SR0042,South West Region,Oyo,Challenge Route 2,Carbonated Soft Drink,347,1212500
2026-03-01,SR0042,South West Region,Oyo,Challenge Route 2,Energy Drink,103,462500
2026-03-01,SR0042,South West Region,Oyo,Challenge Route 2,Malt Drink,145,538700
2026-03-01,SR0042,South West Region,Oyo,Challenge Route 2,Mixer,21,65700
2026-03-01,SR0042,South West Region,Oyo,Challenge Route 2,Tea Drink,93,329900
2026-03-01,SR0042,South West Region,Oyo,Challenge Route 2,Water,301,592500
2026-04-01,SR0042,South West Region,Oyo,Challenge Route 2,Carbonated Soft Drink,467,1631800
2026-04-01,SR0042,South West Region,Oyo,Challenge Route 2,Energy Drink,106,475900
2026-04-01,SR0042,South West Region,Oyo,Challenge Route 2,Malt Drink,99,367800
2026-04-01,SR0042,South West Region,Oyo,Challenge Route 2,Mixer,36,112600
2026-04-01,SR0042,South West Region,Oyo,Challenge Route 2,Tea Drink,77,273200
2026-04-01,SR0042,South West Region,Oyo,Challenge Route 2,Water,188,370000
2026-05-01,SR0042,South West Region,Oyo,Challenge Route 2,Carbonated Soft Drink,411,1436100
2026-05-01,SR0042,South West Region,Oyo,Challenge Route 2,Energy Drink,118,529800
2026-05-01,SR0042,South West Region,Oyo,Challenge Route 2,Malt Drink,84,312100
2026-05-01,SR0042,South West Region,Oyo,Challenge Route 2,Mixer,22,68800
2026-05-01,SR0042,South West Region,Oyo,Challenge Route 2,Tea Drink,88,312200
2026-05-01,SR0042,South West Region,Oyo,Challenge Route 2,Water,149,293300
2026-01-01,SR0043,South West Region,Oyo,Dugbe Route 1,Carbonated Soft Drink,588,2054600
2026-01-01,SR0043,South West Region,Oyo,Dugbe Route 1,Energy Drink,75,336800
2026-01-01,SR0043,South West Region,Oyo,Dugbe Route 1,Malt Drink,149,553500
2026-01-01,SR0043,South West Region,Oyo,Dugbe Route 1,Mixer,31,97000
2026-01-01,SR0043,South West Region,Oyo,Dugbe Route 1,Tea Drink,104,368900
2026-01-01,SR0043,South West Region,Oyo,Dugbe Route 1,Water,226,444800
2026-02-01,SR0043,South West Region,Oyo,Dugbe Route 1,Carbonated Soft Drink,404,1411700
2026-02-01,SR0043,South West Region,Oyo,Dugbe Route 1,Energy Drink,105,471400
2026-02-01,SR0043,South West Region,Oyo,Dugbe Route 1,Malt Drink,104,386400
2026-02-01,SR0043,South West Region,Oyo,Dugbe Route 1,Mixer,32,100100
2026-02-01,SR0043,South West Region,Oyo,Dugbe Route 1,Tea Drink,90,319300
2026-02-01,SR0043,South West Region,Oyo,Dugbe Route 1,Water,173,340500
2026-03-01,SR0043,South West Region,Oyo,Dugbe Route 1,Carbonated Soft Drink,485,1694700
2026-03-01,SR0043,South West Region,Oyo,Dugbe Route 1,Energy Drink,102,458000
2026-03-01,SR0043,South West Region,Oyo,Dugbe Route 1,Malt Drink,159,590700
2026-03-01,SR0043,South West Region,Oyo,Dugbe Route 1,Mixer,32,100100
2026-03-01,SR0043,South West Region,Oyo,Dugbe Route 1,Tea Drink,54,191600
2026-03-01,SR0043,South West Region,Oyo,Dugbe Route 1,Water,154,303100
2026-04-01,SR0043,South West Region,Oyo,Dugbe Route 1,Carbonated Soft Drink,339,1184600
2026-04-01,SR0043,South West Region,Oyo,Dugbe Route 1,Energy Drink,67,300800
2026-04-01,SR0043,South West Region,Oyo,Dugbe Route 1,Malt Drink,110,408600
2026-04-01,SR0043,South West Region,Oyo,Dugbe Route 1,Mixer,29,90700
2026-04-01,SR0043,South West Region,Oyo,Dugbe Route 1,Tea Drink,52,184500
2026-04-01,SR0043,South West Region,Oyo,Dugbe Route 1,Water,193,379900
2026-05-01,SR0043,South West Region,Oyo,Dugbe Route 1,Carbonated Soft Drink,645,2253800
2026-05-01,SR0043,South West Region,Oyo,Dugbe Route 1,Energy Drink,113,507400
2026-05-01,SR0043,South West Region,Oyo,Dugbe Route 1,Malt Drink,139,516400
2026-05-01,SR0043,South West Region,Oyo,Dugbe Route 1,Mixer,21,65700
2026-05-01,SR0043,South West Region,Oyo,Dugbe Route 1,Tea Drink,107,379600
2026-05-01,SR0043,South West Region,Oyo,Dugbe Route 1,Water,172,338600
